percent,ankle,knee,hip
0,14.119,14.495,7.116
2,16.997,13.567,8.769
4,19.755,11.577,9.984
6,23.058,9.960,12.793
8,24.320,7.363,13.892
10,24.897,5.503,13.947
12,26.611,3.539,14.522
14,28.331,3.261,15.519
16,28.080,0.301,15.755
18,27.747,-1.774,15.899
20,25.952,-4.375,14.987
22,26.612,-4.872,14.894
24,24.309,-8.188,13.671
26,22.517,-9.134,12.385
28,19.860,-10.458,11.406
30,17.931,-11.172,11.644
32,16.370,-13.124,9.279
34,12.705,-13.856,7.092
36,8.743,-15.565,5.463
38,7.047,-15.897,4.033
40,2.209,-15.992,3.399
42,0.182,-16.314,1.681
44,-3.004,-15.396,-0.996
46,-6.705,-15.064,-1.551
48,-10.562,-14.062,-4.911
50,-12.178,-12.663,-5.027
52,-16.594,-11.911,-8.114
54,-18.067,-10.677,-8.147
56,-20.485,-7.465,-10.437
58,-23.033,-5.900,-11.654
60,-23.767,-4.155,-11.215
62,-25.028,-1.385,-13.575
64,-25.744,-0.441,-12.664
66,-26.163,2.408,-13.020
68,-26.092,3.773,-14.201
70,-24.385,6.733,-12.648
72,-23.972,7.171,-13.402
74,-21.569,10.122,-12.802
76,-21.746,10.973,-11.560
78,-19.615,12.500,-10.717
80,-16.670,14.997,-9.415
82,-13.179,15.242,-6.740
84,-11.520,16.228,-6.641
86,-7.392,16.691,-4.844
88,-4.457,17.858,-3.340
90,-1.203,17.205,-1.589
92,2.238,17.332,-0.070
94,5.714,16.338,1.862
96,9.303,16.007,5.458
98,12.507,14.604,5.908
100,14.568,15.236,7.746
