percent,ankle,knee,hip
0,29.410,26.310,14.613
2,27.707,25.320,13.784
4,26.310,25.759,13.787
6,23.817,24.520,11.868
8,22.337,23.792,10.272
10,17.873,21.860,9.909
12,16.306,19.647,8.569
14,12.634,16.779,6.045
16,9.711,14.103,4.598
18,6.008,10.377,1.367
20,1.320,8.861,0.006
22,-1.898,5.792,-1.740
24,-6.154,2.499,-3.034
26,-8.584,-2.515,-4.678
28,-12.340,-4.419,-7.715
30,-15.728,-7.425,-8.986
32,-17.731,-11.356,-9.648
34,-21.151,-12.883,-11.946
36,-23.357,-16.403,-12.356
38,-25.442,-18.024,-13.105
40,-25.409,-21.023,-13.779
42,-26.690,-21.663,-14.993
44,-28.815,-22.080,-14.079
46,-27.831,-23.490,-14.740
48,-26.892,-23.665,-14.781
50,-26.760,-24.532,-13.272
52,-26.358,-24.002,-13.173
54,-24.111,-23.925,-11.713
56,-22.716,-22.762,-10.927
58,-18.924,-21.127,-9.716
60,-17.791,-19.881,-6.664
62,-14.000,-16.528,-5.729
64,-10.915,-15.236,-4.722
66,-6.325,-11.888,-2.171
68,-4.138,-8.187,0.263
70,0.795,-5.265,1.899
72,4.462,-2.274,3.486
74,6.740,0.879,6.115
76,11.165,4.164,6.322
78,13.176,7.342,8.100
80,17.405,9.643,10.752
82,20.080,12.311,12.418
84,22.763,14.909,13.646
86,25.147,18.172,14.637
88,27.191,19.239,16.044
90,28.082,21.727,16.073
92,28.635,24.669,16.934
94,28.944,24.881,16.862
96,30.373,26.065,17.115
98,29.242,25.458,16.268
100,29.195,27.063,16.363
