percent,ankle,knee,hip
0,9.010,13.153,12.194
2,8.831,14.584,12.618
4,7.445,18.343,8.999
6,5.606,19.885,7.415
8,4.318,20.141,5.287
10,2.790,21.847,4.501
12,2.575,21.744,1.180
14,0.581,22.992,0.282
16,-1.086,22.575,-1.460
18,-2.774,22.272,-4.447
20,-3.707,22.304,-5.180
22,-3.890,20.804,-8.454
24,-4.900,20.313,-9.150
26,-6.855,19.406,-10.118
28,-7.324,17.496,-12.937
30,-8.620,14.645,-13.747
32,-9.237,11.410,-13.473
34,-10.230,9.882,-15.586
36,-9.156,7.793,-15.977
38,-10.021,4.493,-15.253
40,-9.614,2.360,-15.889
42,-8.916,-1.135,-14.721
44,-8.431,-4.324,-13.631
46,-8.042,-6.487,-13.748
48,-7.640,-9.784,-13.038
50,-6.001,-11.121,-10.351
52,-6.475,-12.912,-9.459
54,-4.457,-15.706,-8.404
56,-3.829,-17.742,-6.809
58,-2.526,-17.981,-4.903
60,-0.373,-19.228,-2.377
62,-0.124,-19.559,0.772
64,1.110,-20.274,1.682
66,2.364,-21.204,4.815
68,3.596,-21.468,5.328
70,5.357,-19.892,7.112
72,6.919,-19.225,8.863
74,7.389,-18.410,12.010
76,8.544,-16.626,13.228
78,8.703,-15.463,15.402
80,9.563,-12.299,14.729
82,11.957,-10.083,15.966
84,11.931,-7.871,17.203
86,11.236,-4.536,17.750
88,10.811,-2.405,17.004
90,12.031,-0.338,17.305
92,12.241,3.834,16.460
94,11.382,5.470,17.322
96,10.020,8.385,15.347
98,9.556,9.986,13.789
100,8.707,14.049,12.896
