percent,ankle,knee,hip
0,23.444,10.524,17.748
2,24.742,10.512,17.105
4,25.257,11.069,15.451
6,27.628,11.503,15.435
8,28.526,12.697,13.656
10,28.536,12.478,10.640
12,28.224,11.682,9.881
14,27.828,11.294,7.187
16,26.163,10.701,5.687
18,25.804,9.860,4.027
20,23.140,9.278,1.184
22,22.326,9.534,-1.039
24,19.285,7.400,-2.667
26,15.480,6.826,-4.180
28,13.896,4.979,-7.180
30,9.621,3.236,-8.782
32,6.386,2.045,-9.426
34,4.101,0.257,-11.978
36,0.006,-0.699,-13.488
38,-3.127,-1.021,-14.323
40,-6.847,-2.326,-14.314
42,-8.902,-5.252,-15.486
44,-11.954,-6.430,-16.249
46,-16.694,-5.970,-16.713
48,-18.761,-7.017,-14.650
50,-19.877,-8.875,-15.192
52,-21.839,-9.684,-13.568
54,-23.370,-8.707,-14.583
56,-24.876,-9.837,-12.199
58,-25.874,-10.544,-10.760
60,-27.250,-9.912,-8.946
62,-25.870,-11.078,-7.772
64,-26.631,-10.016,-5.772
66,-23.843,-8.657,-4.159
68,-23.809,-9.331,-2.349
70,-22.292,-7.828,-0.451
72,-18.588,-7.328,3.162
74,-16.971,-5.206,5.089
76,-14.192,-4.043,5.625
78,-12.090,-2.546,8.982
80,-7.932,-1.957,10.819
82,-5.158,0.080,11.541
84,-2.343,0.100,12.502
86,0.877,2.186,15.479
88,5.018,4.604,14.914
90,8.592,4.693,17.551
92,12.110,6.586,18.211
94,14.645,6.973,17.755
96,17.542,9.213,17.202
98,19.964,10.349,18.024
100,23.089,10.326,17.275
