percent,ankle,knee,hip
0,23.684,20.016,10.537
2,23.755,17.862,13.981
4,23.628,14.837,15.468
6,23.030,11.823,17.954
8,22.018,9.699,19.995
10,20.572,5.376,20.465
12,18.269,2.403,22.029
14,15.797,-0.727,21.681
16,13.326,-3.769,23.053
18,10.600,-5.571,23.051
20,7.883,-9.754,22.353
22,6.442,-12.492,21.790
24,3.531,-15.689,20.037
26,0.747,-17.241,20.031
28,-3.895,-19.959,18.425
30,-6.268,-21.358,16.094
32,-9.583,-22.570,13.901
34,-11.491,-24.114,10.637
36,-13.318,-24.912,8.464
38,-16.406,-23.530,6.017
40,-17.891,-24.551,3.672
42,-19.772,-24.131,1.719
44,-21.737,-23.448,-2.106
46,-22.214,-21.524,-4.305
48,-22.174,-19.205,-5.943
50,-22.413,-17.567,-8.944
52,-23.057,-15.609,-11.316
54,-22.174,-12.285,-13.444
56,-21.042,-9.868,-15.364
58,-19.443,-8.204,-17.835
60,-18.135,-3.288,-17.933
62,-15.844,-1.506,-19.069
64,-13.336,2.206,-19.246
66,-11.891,5.448,-20.924
68,-9.697,7.687,-20.077
70,-6.645,10.631,-19.401
72,-4.518,15.105,-20.057
74,-1.138,16.252,-17.893
76,3.004,19.211,-17.588
78,4.325,20.942,-15.697
80,7.293,23.401,-12.833
82,10.815,23.795,-11.620
84,13.130,25.308,-10.107
86,16.531,26.620,-7.706
88,18.608,27.388,-5.009
90,20.229,26.089,-2.262
92,21.778,26.041,0.033
94,23.680,24.890,3.906
96,23.658,24.242,5.242
98,24.166,21.340,8.702
100,23.564,20.765,12.221
