percent,ankle,knee,hip
0,15.695,16.047,12.135
2,16.818,18.980,13.252
4,16.500,20.240,12.846
6,16.545,23.382,12.286
8,17.502,23.690,11.960
10,17.278,24.354,11.068
12,15.375,26.534,9.141
14,14.729,26.646,9.760
16,13.794,26.125,7.615
18,11.878,25.921,6.895
20,11.437,25.057,5.333
22,9.095,22.924,3.689
24,6.436,22.276,2.413
26,6.045,20.476,1.246
28,4.152,17.758,-0.209
30,0.964,16.440,-1.653
32,-1.289,13.320,-4.001
34,-3.700,10.819,-5.657
36,-3.890,7.630,-6.029
38,-6.933,3.749,-7.253
40,-9.120,1.237,-7.735
42,-10.782,-2.958,-8.997
44,-10.305,-6.294,-10.479
46,-13.460,-8.716,-11.107
48,-14.230,-12.079,-10.954
50,-13.818,-13.631,-11.333
52,-13.817,-16.127,-10.427
54,-15.418,-18.221,-11.291
56,-14.841,-20.731,-10.256
58,-14.857,-21.275,-8.740
60,-13.560,-22.509,-9.774
62,-13.721,-24.486,-8.239
64,-12.325,-24.715,-7.101
66,-12.329,-23.938,-5.964
68,-10.030,-24.094,-4.277
70,-8.711,-22.109,-3.434
72,-6.542,-22.624,-2.772
74,-4.652,-19.206,0.513
76,-2.517,-18.797,1.430
78,-0.506,-15.390,3.029
80,0.980,-14.126,3.883
82,3.309,-10.637,4.949
84,4.260,-8.449,7.359
86,7.069,-5.800,7.204
88,8.359,-2.701,8.447
90,9.669,1.709,9.763
92,11.487,3.962,10.506
94,12.640,8.428,11.708
96,14.457,10.926,11.518
98,14.856,13.201,13.393
100,16.394,15.979,11.888
