percent,ankle,knee,hip
0,20.929,1.599,30.403
2,20.585,2.933,31.605
4,21.920,4.569,30.677
6,20.065,5.944,28.514
8,20.696,8.173,27.997
10,19.303,9.335,25.407
12,17.354,9.839,23.671
14,16.166,9.680,21.936
16,15.208,10.726,18.901
18,13.182,12.139,14.875
20,10.019,11.519,11.004
22,7.487,11.686,8.677
24,4.699,13.074,4.769
26,3.963,11.874,1.038
28,0.934,12.447,-3.144
30,-2.798,10.759,-6.914
32,-3.721,10.390,-10.990
34,-6.632,10.113,-14.211
36,-8.473,8.648,-16.091
38,-12.125,8.739,-19.821
40,-13.508,7.223,-22.599
42,-13.784,4.851,-23.251
44,-15.855,3.564,-25.102
46,-16.780,3.923,-27.963
48,-18.659,1.513,-28.836
50,-19.294,-0.410,-28.977
52,-19.861,-1.067,-28.253
54,-19.029,-3.297,-27.657
56,-18.345,-3.789,-27.346
58,-17.207,-5.859,-26.670
60,-15.981,-6.414,-24.419
62,-16.511,-8.236,-21.547
64,-14.500,-7.880,-19.767
66,-12.687,-8.387,-16.667
68,-9.997,-10.561,-12.739
70,-8.927,-9.602,-9.371
72,-5.937,-9.802,-5.978
74,-3.041,-10.212,-1.754
76,-1.295,-10.304,1.723
78,1.524,-9.558,4.416
80,3.883,-10.206,8.675
82,6.382,-8.186,11.295
84,9.674,-7.433,14.835
86,10.525,-7.105,19.422
88,13.795,-5.512,20.840
90,15.981,-4.401,23.165
92,17.683,-4.296,26.818
94,18.676,-1.599,27.093
96,19.675,-1.328,29.119
98,20.919,0.616,30.704
100,21.540,1.607,29.984
