percent,ankle,knee,hip
0,10.299,18.704,12.301
2,11.675,17.710,12.346
4,12.234,14.658,14.597
6,13.358,12.091,13.979
8,12.861,11.127,13.384
10,13.551,8.474,14.097
12,12.884,6.243,15.046
14,13.612,3.565,13.746
16,13.323,-0.809,12.476
18,12.767,-2.541,11.584
20,11.696,-5.646,11.466
22,11.072,-8.085,10.760
24,10.154,-9.494,8.561
26,9.763,-11.237,8.177
28,7.734,-13.876,4.916
30,5.508,-16.553,3.796
32,5.763,-17.137,2.769
34,4.327,-18.360,0.647
36,1.079,-19.019,-0.473
38,-0.414,-19.190,-2.943
40,-2.052,-19.652,-4.887
42,-3.438,-19.221,-4.767
44,-4.003,-20.439,-7.621
46,-5.367,-19.566,-8.754
48,-7.036,-17.937,-10.185
50,-9.116,-16.842,-10.385
52,-9.175,-13.788,-10.818
54,-9.603,-12.026,-10.878
56,-11.040,-10.178,-12.613
58,-10.651,-8.751,-12.410
60,-11.976,-6.301,-12.329
62,-12.095,-2.979,-11.433
64,-11.506,-1.756,-11.683
66,-10.314,1.033,-11.409
68,-11.141,4.545,-9.995
70,-9.998,7.376,-8.708
72,-9.028,9.026,-7.828
74,-9.142,12.684,-7.574
76,-6.480,13.183,-5.378
78,-6.576,16.973,-3.738
80,-4.973,18.379,-2.928
82,-3.049,19.032,-0.990
84,-1.983,21.132,1.655
86,0.350,22.368,3.849
88,1.084,22.239,5.455
90,4.267,22.715,5.138
92,5.075,21.903,6.722
94,7.338,21.330,9.745
96,8.446,20.682,10.392
98,9.181,19.377,10.556
100,10.247,19.263,11.863
