percent,ankle,knee,hip
0,19.215,28.100,17.067
2,20.531,28.053,17.307
4,23.091,26.575,16.861
6,24.125,26.388,14.841
8,25.405,25.099,14.699
10,26.448,23.406,12.521
12,26.319,21.282,11.241
14,26.478,18.439,9.107
16,25.967,16.258,6.873
18,25.073,12.335,4.072
20,24.450,8.973,3.517
22,22.338,6.752,0.484
24,20.414,2.488,-0.330
26,18.270,-0.568,-3.526
28,16.153,-3.736,-4.513
30,14.260,-7.055,-7.614
32,9.866,-11.164,-9.038
34,6.338,-13.324,-11.297
36,4.743,-15.722,-11.526
38,1.827,-18.690,-13.079
40,-2.905,-19.971,-13.420
42,-5.637,-22.290,-14.979
44,-7.900,-24.453,-16.035
46,-12.018,-24.600,-15.920
48,-14.567,-25.951,-14.932
50,-17.630,-26.897,-15.284
52,-19.337,-25.602,-15.880
54,-21.840,-25.198,-14.808
56,-23.213,-24.114,-12.319
58,-23.866,-22.762,-11.449
60,-24.026,-21.551,-10.619
62,-24.888,-19.047,-9.441
64,-23.815,-16.359,-6.425
66,-24.089,-14.695,-5.186
68,-24.034,-10.015,-3.306
70,-21.359,-7.630,-0.265
72,-21.501,-3.620,1.458
74,-19.187,-0.159,3.627
76,-15.736,3.085,5.825
78,-14.321,6.820,7.171
80,-11.522,8.684,9.430
82,-9.113,11.643,10.614
84,-6.049,16.386,11.683
86,-2.696,18.997,14.227
88,1.899,21.540,16.081
90,3.726,22.629,16.238
92,7.538,24.537,16.477
94,10.225,26.718,17.899
96,14.273,27.986,18.244
98,17.197,28.640,17.399
100,18.260,27.420,17.606
