percent,ankle,knee,hip
0,22.394,15.592,16.677
2,22.810,15.783,14.789
4,23.948,13.596,13.242
6,24.467,13.163,9.752
8,24.470,10.499,7.003
10,23.762,9.749,5.425
12,23.494,6.824,1.798
14,22.180,4.990,-1.045
16,20.624,1.961,-3.145
18,19.813,1.691,-7.109
20,17.581,-0.631,-9.437
22,15.703,-3.610,-12.340
24,12.532,-5.842,-14.886
26,11.023,-7.017,-15.933
28,8.264,-8.582,-17.326
30,4.952,-11.619,-19.061
32,2.384,-13.025,-21.170
34,-1.104,-13.212,-21.768
36,-5.089,-13.714,-21.706
38,-6.997,-14.498,-22.582
40,-9.903,-15.207,-21.783
42,-13.208,-15.326,-21.268
44,-14.775,-16.193,-20.910
46,-15.973,-15.338,-18.750
48,-18.937,-16.025,-17.316
50,-19.744,-14.447,-14.667
52,-21.415,-13.109,-13.406
54,-22.738,-12.204,-11.909
56,-22.745,-10.514,-7.479
58,-23.225,-8.434,-5.204
60,-21.591,-6.625,-2.822
62,-21.283,-5.578,0.586
64,-21.556,-3.957,3.934
66,-18.922,-0.614,6.677
68,-18.067,0.377,8.299
70,-16.446,3.524,12.169
72,-13.342,5.073,13.229
74,-10.885,6.695,15.798
76,-8.032,10.387,18.271
78,-6.488,10.457,20.778
80,-2.152,12.437,22.002
82,-0.270,14.410,22.266
84,2.912,15.018,24.280
86,6.791,17.341,23.586
88,9.354,17.497,24.955
90,11.021,18.737,23.626
92,13.781,17.305,23.089
94,16.267,17.590,22.777
96,17.752,17.893,21.500
98,20.669,16.610,19.404
100,21.216,17.113,16.726
