percent,ankle,knee,hip
0,17.994,18.278,14.758
2,13.920,15.442,17.224
4,11.084,14.091,17.987
6,7.851,11.482,21.332
8,5.916,8.602,22.460
10,1.886,5.767,22.962
12,-0.592,2.685,24.209
14,-3.787,-0.941,24.338
16,-7.455,-3.770,24.459
18,-8.984,-6.442,24.937
20,-13.270,-10.526,23.683
22,-15.967,-12.392,23.410
24,-17.851,-14.896,22.375
26,-19.126,-16.290,20.596
28,-21.387,-18.985,19.347
30,-23.177,-19.603,17.239
32,-23.840,-22.362,14.572
34,-23.764,-22.273,12.149
36,-24.858,-23.152,9.065
38,-23.160,-22.396,5.151
40,-22.605,-23.296,1.807
42,-21.889,-21.418,-0.018
44,-21.587,-21.153,-3.303
46,-18.557,-20.110,-7.299
48,-16.784,-17.686,-8.827
50,-15.847,-15.730,-11.479
52,-12.420,-14.110,-14.410
54,-9.694,-10.828,-15.562
56,-7.618,-9.662,-17.797
58,-3.495,-6.220,-19.643
60,0.112,-1.975,-22.271
62,3.383,1.056,-21.990
64,5.863,3.210,-23.328
66,8.869,5.476,-23.596
68,11.023,9.715,-23.199
70,14.346,12.009,-22.842
72,17.324,14.272,-21.183
74,19.696,16.938,-21.098
76,21.530,19.090,-17.563
78,24.082,21.614,-15.837
80,24.285,22.686,-13.573
82,24.572,24.582,-11.228
84,25.486,25.174,-10.131
86,26.500,24.839,-6.621
88,26.591,25.215,-3.571
90,25.246,24.555,-1.045
92,24.674,23.680,1.982
94,23.943,22.415,6.427
96,22.207,21.105,9.071
98,18.377,19.180,10.681
100,17.580,17.136,14.664
