percent,ankle,knee,hip
0,15.792,16.483,23.374
2,15.138,19.348,23.138
4,15.528,22.072,21.528
6,14.723,23.585,20.468
8,15.486,25.741,19.009
10,13.193,26.288,16.788
12,13.127,27.413,13.752
14,10.733,28.316,12.187
16,9.050,27.059,9.181
18,7.422,28.037,7.220
20,6.376,26.551,4.635
22,4.750,25.480,0.550
24,2.917,24.467,-0.610
26,1.597,22.482,-3.333
28,-1.311,18.868,-7.059
30,-2.711,17.328,-9.018
32,-3.815,13.489,-11.865
34,-6.344,10.962,-13.845
36,-6.897,7.815,-16.049
38,-8.635,4.589,-17.034
40,-10.009,0.469,-19.241
42,-11.592,-1.991,-19.493
44,-12.996,-6.205,-20.058
46,-14.328,-8.742,-21.603
48,-13.409,-12.454,-21.663
50,-14.672,-13.753,-20.750
52,-13.080,-16.671,-20.864
54,-12.833,-20.283,-19.482
56,-13.628,-21.053,-17.650
58,-12.838,-23.646,-17.304
60,-10.880,-25.128,-13.822
62,-10.975,-26.062,-11.528
64,-8.859,-25.866,-9.227
66,-7.392,-26.191,-8.624
68,-7.067,-25.164,-4.317
70,-4.129,-23.669,-2.638
72,-2.339,-23.178,0.513
74,-0.878,-22.329,4.077
76,1.957,-19.701,5.623
78,3.455,-16.693,9.756
80,4.219,-13.865,10.667
82,5.659,-11.062,13.454
84,8.009,-9.971,15.715
86,9.115,-5.729,18.388
88,11.801,-2.270,20.161
90,13.076,1.085,21.800
92,14.164,4.083,21.169
94,14.623,7.306,22.889
96,14.360,10.219,23.966
98,16.700,13.670,23.282
100,16.714,16.905,23.317
