percent,ankle,knee,hip
0,25.293,13.054,18.151
2,27.108,12.728,16.493
4,27.775,12.821,16.923
6,30.188,12.835,15.382
8,30.696,11.852,13.563
10,31.289,12.103,11.243
12,29.884,10.723,10.630
14,28.692,9.600,7.650
16,28.650,9.741,5.446
18,27.194,8.513,4.138
20,24.917,6.479,2.703
22,21.949,4.916,-1.124
24,19.334,2.638,-1.839
26,17.098,2.866,-4.364
28,12.830,0.467,-6.441
30,10.836,-1.072,-9.467
32,6.837,-3.130,-10.059
34,2.534,-4.642,-11.156
36,-1.151,-6.462,-13.010
38,-4.126,-6.942,-13.801
40,-8.305,-7.054,-15.890
42,-11.073,-9.318,-17.018
44,-14.835,-10.428,-15.884
46,-16.998,-11.529,-16.250
48,-19.819,-11.561,-17.496
50,-22.192,-10.536,-16.906
52,-24.640,-10.844,-15.236
54,-26.326,-11.903,-14.199
56,-26.955,-11.986,-12.857
58,-28.913,-10.534,-12.146
60,-28.410,-9.708,-10.477
62,-28.862,-9.277,-7.557
64,-27.891,-8.045,-6.197
66,-26.922,-7.523,-4.527
68,-23.921,-5.027,-2.298
70,-23.673,-5.244,0.387
72,-20.216,-3.076,2.446
74,-18.448,-2.309,5.496
76,-15.254,1.071,7.359
78,-12.399,1.225,8.322
80,-9.077,4.047,10.696
82,-5.087,4.416,12.504
84,-0.885,6.003,13.384
86,3.242,7.298,15.720
88,6.591,7.936,16.460
90,10.348,9.265,17.384
92,12.725,10.947,18.273
94,15.723,11.137,18.328
96,19.748,11.611,19.613
98,22.655,13.417,17.602
100,24.442,14.242,18.699
