percent,ankle,knee,hip
0,14.929,12.069,21.467
2,13.925,15.736,20.958
4,12.873,16.820,19.659
6,13.789,18.776,18.096
8,12.793,21.212,16.116
10,11.389,22.033,15.097
12,9.445,22.728,12.365
14,8.621,22.521,9.064
16,7.743,23.366,6.688
18,6.403,23.376,3.992
20,5.419,21.555,2.720
22,3.232,21.289,-0.265
24,1.323,19.806,-3.423
26,0.425,19.162,-5.545
28,-2.088,17.165,-8.628
30,-4.576,15.108,-12.409
32,-4.393,12.032,-14.279
34,-7.536,10.052,-15.466
36,-8.432,6.824,-16.993
38,-9.844,4.911,-19.387
40,-9.211,1.701,-20.035
42,-10.163,-0.489,-20.027
44,-10.714,-2.420,-20.940
46,-12.338,-5.356,-21.538
48,-12.660,-9.197,-20.395
50,-13.288,-11.448,-20.138
52,-12.397,-13.022,-19.679
54,-11.134,-14.295,-18.058
56,-10.785,-16.543,-17.379
58,-10.182,-17.853,-15.389
60,-10.275,-18.514,-12.593
62,-8.145,-20.502,-10.950
64,-6.113,-20.369,-7.563
66,-6.479,-20.237,-5.789
68,-3.937,-21.677,-1.924
70,-2.811,-19.998,0.839
72,-0.886,-20.343,2.059
74,-0.004,-18.346,6.258
76,2.889,-15.841,8.656
78,3.773,-14.603,11.879
80,5.751,-12.915,13.952
82,6.950,-11.086,16.598
84,9.185,-7.444,18.092
86,9.532,-5.982,18.767
88,12.137,-2.881,20.954
90,11.361,0.528,20.875
92,13.317,3.014,22.322
94,12.992,4.300,22.966
96,14.176,6.952,22.884
98,15.047,9.587,23.525
100,13.758,13.065,22.395
