percent,ankle,knee,hip
0,4.789,6.637,6.532
2,8.544,7.966,8.742
4,12.647,10.927,12.710
6,15.214,12.418,16.764
8,17.192,14.520,17.835
10,18.919,16.170,21.759
12,22.539,17.977,22.428
14,24.194,17.639,24.090
16,25.631,18.841,25.880
18,26.405,20.662,27.764
20,26.429,19.370,28.864
22,27.200,20.979,28.792
24,26.929,19.341,28.227
26,25.346,18.787,27.870
28,25.294,18.280,27.028
30,24.400,16.339,24.420
32,22.614,15.061,22.725
34,20.763,13.602,19.689
36,18.029,12.463,17.195
38,14.110,10.808,14.381
40,12.661,7.793,13.270
42,8.401,6.297,9.653
44,6.964,3.426,6.027
46,1.981,1.492,2.407
48,-0.676,-2.499,-1.398
50,-4.244,-3.942,-4.348
52,-6.266,-5.414,-7.031
54,-10.309,-9.155,-10.144
56,-12.859,-11.188,-14.490
58,-14.829,-11.715,-16.987
60,-17.265,-13.835,-18.574
62,-20.138,-14.544,-21.362
64,-21.680,-15.925,-21.955
66,-23.409,-16.964,-24.506
68,-23.737,-18.475,-24.526
70,-24.315,-17.342,-26.663
72,-24.816,-18.573,-26.983
74,-24.848,-17.561,-25.650
76,-24.556,-16.698,-25.714
78,-22.170,-16.903,-24.708
80,-22.698,-15.523,-22.961
82,-19.583,-14.285,-20.827
84,-17.382,-12.523,-19.175
86,-15.736,-9.961,-16.561
88,-12.569,-7.696,-12.503
90,-10.655,-5.347,-10.599
92,-6.506,-3.339,-6.612
94,-4.154,-0.229,-3.368
96,-0.697,0.484,0.183
98,1.777,3.759,3.368
100,6.282,6.601,5.554
