percent,ankle,knee,hip
0,19.607,25.381,17.022
2,19.417,25.426,17.180
4,19.698,27.759,19.117
6,17.080,27.110,19.956
8,16.020,28.115,19.480
10,15.111,28.217,19.790
12,12.796,27.246,18.167
14,11.431,25.075,18.661
16,7.869,23.055,16.720
18,6.983,21.516,16.562
20,3.993,20.398,13.960
22,1.960,16.506,13.817
24,-0.513,14.625,11.110
26,-4.164,12.032,9.660
28,-5.131,9.124,7.054
30,-7.541,4.189,5.715
32,-10.739,1.647,1.565
34,-12.963,-1.558,1.056
36,-14.856,-3.896,-1.914
38,-14.499,-8.627,-5.317
40,-16.238,-11.285,-7.076
42,-17.813,-14.189,-8.557
44,-18.315,-16.981,-9.884
46,-17.979,-18.473,-12.528
48,-18.200,-20.770,-13.116
50,-19.246,-22.268,-15.734
52,-18.029,-23.317,-15.226
54,-17.734,-25.352,-15.730
56,-14.817,-25.592,-16.556
58,-13.740,-26.293,-16.885
60,-13.189,-26.341,-16.911
62,-11.552,-24.931,-16.109
64,-9.157,-23.910,-15.319
66,-7.197,-21.473,-14.479
68,-3.288,-20.186,-14.794
70,-2.613,-17.306,-11.668
72,1.725,-14.671,-10.842
74,2.721,-12.579,-9.449
76,5.691,-8.951,-7.645
78,7.665,-6.562,-5.768
80,10.825,-2.967,-2.171
82,12.033,0.657,0.027
84,15.250,4.315,2.096
86,16.372,7.320,5.088
88,17.136,9.461,5.904
90,19.656,13.055,7.778
92,19.315,16.286,10.605
94,21.056,17.868,13.121
96,21.222,20.883,14.148
98,20.650,23.150,15.696
100,19.575,25.483,15.902
