percent,ankle,knee,hip
0,9.472,11.432,21.136
2,11.171,9.874,22.199
4,11.003,7.497,23.381
6,11.971,4.907,25.231
8,12.611,4.255,25.872
10,13.026,0.870,26.167
12,13.515,0.477,26.008
14,12.486,-2.244,24.002
16,12.115,-4.288,24.204
18,11.090,-6.749,22.387
20,9.948,-7.907,22.050
22,10.450,-8.736,18.321
24,9.032,-11.188,17.190
26,7.486,-12.856,14.947
28,7.319,-13.508,11.827
30,5.418,-12.939,9.660
32,2.733,-15.231,6.253
34,2.381,-13.936,2.746
36,0.869,-14.135,-0.964
38,-0.906,-13.793,-2.527
40,-2.555,-13.550,-6.349
42,-3.140,-13.238,-9.222
44,-5.092,-12.007,-11.827
46,-5.896,-11.675,-14.436
48,-6.662,-10.734,-16.505
50,-8.340,-8.837,-19.393
52,-9.211,-8.009,-20.470
54,-9.062,-6.165,-21.809
56,-10.483,-3.677,-22.988
58,-11.475,-2.338,-22.298
60,-11.480,0.354,-24.280
62,-9.996,2.721,-23.135
64,-10.041,3.473,-21.963
66,-10.456,6.621,-22.229
68,-9.751,7.527,-20.904
70,-8.849,10.577,-19.211
72,-8.397,11.086,-16.548
74,-5.983,12.495,-15.481
76,-5.559,14.594,-12.622
78,-4.985,15.569,-9.440
80,-3.215,16.184,-6.959
82,-1.055,16.949,-4.412
84,-1.087,17.204,-0.736
86,2.034,15.769,2.789
88,2.113,17.568,5.224
90,5.078,16.536,8.369
92,5.096,16.261,11.815
94,7.485,14.983,14.193
96,7.866,14.095,16.225
98,9.814,12.533,18.879
100,10.941,9.921,20.626
