percent,ankle,knee,hip
0,16.716,12.566,14.104
2,17.523,9.758,16.267
4,20.224,8.358,18.571
6,22.140,6.586,20.849
8,22.542,4.325,21.548
10,23.725,2.474,22.561
12,25.168,-0.634,22.845
14,24.061,-2.652,24.541
16,25.630,-4.357,23.949
18,24.822,-7.076,23.400
20,23.647,-8.449,22.048
22,21.849,-10.921,21.902
24,20.482,-11.775,20.798
26,19.655,-13.530,19.156
28,16.523,-13.642,17.090
30,13.388,-15.467,14.485
32,12.590,-16.042,11.924
34,8.346,-15.259,8.875
36,6.406,-16.370,5.674
38,3.273,-15.042,3.143
40,-0.430,-15.091,0.470
42,-3.685,-14.450,-2.538
44,-6.428,-13.571,-5.603
46,-8.931,-12.543,-8.064
48,-12.090,-11.070,-10.112
50,-14.247,-8.880,-13.342
52,-16.050,-8.045,-15.397
54,-17.473,-6.525,-16.821
56,-20.289,-3.500,-19.369
58,-21.210,-1.563,-19.579
60,-22.880,0.038,-21.698
62,-21.678,2.468,-21.656
64,-23.672,4.559,-22.498
66,-22.795,6.805,-21.813
68,-23.230,7.912,-22.258
70,-22.019,10.723,-21.245
72,-19.288,11.759,-20.117
74,-18.973,13.334,-18.137
76,-15.791,16.121,-16.417
78,-14.294,15.611,-15.448
80,-11.344,17.423,-12.872
82,-9.214,18.383,-9.568
84,-6.041,18.148,-8.227
86,-4.269,17.794,-3.892
88,-1.899,17.081,-1.161
90,1.564,18.003,1.949
92,5.311,17.588,3.574
94,8.128,16.149,7.496
96,11.065,14.602,8.989
98,13.931,12.361,12.527
100,15.574,12.305,14.233
