percent,ankle,knee,hip
0,13.034,11.648,13.361
2,12.961,12.021,14.372
4,14.365,9.977,14.128
6,13.251,7.036,13.408
8,14.017,5.337,13.103
10,13.256,4.894,13.786
12,11.373,2.349,12.888
14,10.098,1.646,11.990
16,9.327,-1.002,11.574
18,8.465,-2.506,8.582
20,7.255,-5.025,8.268
22,6.779,-5.902,7.259
24,3.474,-7.289,4.213
26,2.505,-10.085,3.627
28,1.928,-11.142,1.895
30,0.308,-11.191,-1.085
32,-2.978,-12.955,-2.611
34,-3.802,-12.591,-2.582
36,-5.789,-14.277,-4.755
38,-5.369,-13.213,-7.424
40,-8.219,-14.767,-6.860
42,-9.604,-13.040,-9.535
44,-9.760,-13.077,-10.791
46,-9.750,-12.792,-10.623
48,-10.773,-11.714,-12.156
50,-11.954,-10.605,-12.448
52,-11.040,-8.359,-11.687
54,-10.697,-8.264,-13.150
56,-11.570,-5.913,-13.101
58,-10.635,-4.543,-12.359
60,-10.541,-1.424,-11.409
62,-9.550,-0.382,-10.625
64,-7.872,2.310,-10.381
66,-8.736,3.033,-8.508
68,-7.035,5.814,-6.863
70,-5.798,6.665,-6.383
72,-4.336,7.774,-4.424
74,-2.012,9.253,-3.278
76,0.097,11.874,-0.852
78,1.507,12.139,-0.111
80,1.454,13.133,2.420
82,3.916,15.426,2.939
84,6.011,16.350,6.215
86,6.434,15.735,7.789
88,7.565,15.458,7.765
90,9.978,16.229,10.203
92,10.641,16.095,11.234
94,10.599,16.019,11.649
96,11.578,15.294,13.510
98,12.733,14.166,13.522
100,12.760,12.055,14.735
