percent,ankle,knee,hip
0,20.891,23.605,3.947
2,18.310,22.056,7.447
4,13.049,21.053,11.790
6,11.418,19.543,13.567
8,6.367,17.671,15.923
10,2.429,14.720,20.474
12,-0.357,13.795,20.867
14,-4.707,10.052,23.933
16,-8.704,6.746,24.884
18,-10.701,5.637,27.013
20,-15.584,1.392,26.923
22,-18.595,-1.151,27.803
24,-19.907,-3.237,27.834
26,-22.206,-7.575,26.357
28,-25.713,-10.000,26.464
30,-27.707,-11.459,26.165
32,-28.463,-13.879,24.086
34,-29.348,-16.470,21.979
36,-29.503,-17.998,19.080
38,-29.417,-19.906,15.658
40,-27.250,-20.092,14.339
42,-26.548,-22.298,11.428
44,-25.690,-21.385,7.735
46,-22.712,-22.935,3.412
48,-20.608,-22.101,1.148
50,-18.722,-21.531,-3.303
52,-15.171,-19.823,-4.883
54,-12.100,-18.628,-8.329
56,-8.423,-16.963,-12.618
58,-4.068,-14.983,-14.881
60,-1.746,-13.877,-17.953
62,2.840,-10.296,-20.691
64,5.966,-7.346,-22.166
66,10.705,-4.854,-23.309
68,13.998,-2.964,-24.074
70,15.860,0.527,-25.298
72,19.347,2.292,-25.821
74,22.405,6.821,-26.287
76,24.644,9.547,-24.766
78,27.657,11.344,-24.911
80,27.899,13.598,-23.377
82,29.214,15.561,-21.549
84,31.235,18.656,-19.934
86,30.096,20.403,-17.657
88,31.353,21.395,-14.271
90,30.374,21.814,-12.665
92,28.690,23.584,-9.514
94,28.230,23.878,-5.014
96,25.481,23.743,-2.023
98,23.345,24.272,1.628
100,21.279,23.957,5.070
