percent,ankle,knee,hip
0,9.602,16.342,14.957
2,11.125,18.363,14.812
4,12.384,18.358,14.629
6,15.516,20.507,14.980
8,17.905,21.357,15.068
10,19.573,20.955,13.935
12,19.255,21.201,14.411
14,21.902,20.604,12.276
16,21.244,19.294,11.813
18,21.457,17.708,11.317
20,21.656,16.668,8.549
22,21.436,16.087,8.721
24,20.785,13.156,5.559
26,20.820,12.915,4.124
28,19.024,9.947,2.749
30,16.400,7.560,0.868
32,15.191,5.037,-0.247
34,12.614,3.198,-3.083
36,11.318,0.175,-4.323
38,9.734,-2.501,-5.716
40,7.056,-3.867,-7.434
42,3.816,-6.079,-7.891
44,0.671,-8.252,-9.124
46,-1.706,-11.791,-11.386
48,-4.039,-13.319,-12.244
50,-6.146,-14.525,-13.284
52,-8.966,-16.874,-13.397
54,-11.854,-16.416,-12.898
56,-13.843,-17.602,-13.647
58,-16.129,-17.938,-13.715
60,-17.135,-19.650,-12.910
62,-18.489,-17.882,-12.341
64,-18.926,-17.975,-11.317
66,-19.614,-17.255,-9.674
68,-20.801,-17.056,-8.940
70,-20.727,-15.544,-6.862
72,-18.818,-13.068,-5.017
74,-18.147,-12.446,-4.276
76,-17.963,-10.708,-3.279
78,-16.520,-8.882,-1.031
80,-15.191,-5.434,0.767
82,-13.939,-3.948,3.714
84,-12.435,-0.809,4.861
86,-8.693,2.326,6.179
88,-6.704,3.188,8.299
90,-4.852,7.183,10.191
92,-1.565,9.080,10.009
94,0.797,11.547,12.712
96,3.715,12.828,13.528
98,6.110,15.882,14.671
100,9.005,16.782,14.973
