percent,ankle,knee,hip
0,13.340,18.352,13.046
2,15.408,16.951,13.536
4,15.802,16.033,14.432
6,17.686,15.862,12.872
8,19.472,14.907,12.609
10,20.264,13.499,12.433
12,20.537,10.519,12.435
14,21.302,8.884,11.132
16,20.563,7.970,11.352
18,21.822,4.575,9.607
20,21.113,3.763,8.506
22,19.244,0.212,7.792
24,18.357,-1.354,6.659
26,17.676,-4.040,4.203
28,15.347,-5.963,3.404
30,12.455,-7.532,2.247
32,11.279,-8.647,-1.115
34,9.382,-11.845,-2.203
36,7.263,-12.521,-2.561
38,4.727,-13.267,-4.677
40,0.430,-15.740,-5.106
42,-1.936,-15.461,-7.811
44,-3.730,-16.498,-8.391
46,-5.574,-17.319,-9.513
48,-7.847,-17.134,-9.803
50,-10.622,-16.662,-10.021
52,-12.462,-15.232,-10.649
54,-14.456,-13.780,-11.364
56,-16.672,-13.877,-11.641
58,-17.604,-11.656,-12.177
60,-18.816,-10.290,-11.920
62,-19.630,-8.265,-10.141
64,-19.379,-6.343,-10.531
66,-18.488,-5.702,-8.834
68,-18.743,-3.821,-8.711
70,-18.296,-0.507,-6.991
72,-18.203,0.870,-6.314
74,-16.069,4.359,-4.975
76,-15.089,4.807,-1.874
78,-12.508,8.410,-0.003
80,-10.681,9.441,0.312
82,-8.712,10.895,2.350
84,-7.242,13.950,3.352
86,-3.992,14.261,5.058
88,-0.961,15.008,6.294
90,0.278,16.866,8.542
92,4.103,17.177,10.000
94,5.270,17.534,11.268
96,7.549,18.151,12.105
98,11.554,18.402,11.638
100,13.385,17.505,12.335
