percent,ankle,knee,hip
0,9.344,14.023,19.048
2,8.872,11.751,20.305
4,10.564,10.239,18.050
6,10.446,8.206,18.987
8,9.880,7.232,16.875
10,11.683,5.379,15.505
12,11.765,2.827,14.901
14,11.080,0.606,12.412
16,11.321,-2.140,10.241
18,10.752,-3.074,9.308
20,10.608,-4.618,6.586
22,8.346,-7.591,4.830
24,9.153,-8.919,1.771
26,7.884,-9.792,-0.740
28,6.307,-10.804,-3.495
30,4.258,-11.959,-6.064
32,4.897,-14.082,-7.496
34,2.041,-14.895,-9.327
36,1.722,-15.084,-11.811
38,0.131,-14.842,-12.665
40,-0.601,-15.142,-15.233
42,-2.775,-15.240,-15.785
44,-2.867,-15.026,-15.768
46,-4.927,-13.041,-17.349
48,-6.129,-11.982,-17.796
50,-6.171,-11.094,-18.638
52,-7.645,-9.243,-17.480
54,-7.144,-8.353,-16.649
56,-9.295,-6.659,-16.891
58,-7.841,-5.215,-16.118
60,-8.931,-1.968,-14.483
62,-9.201,-0.051,-11.463
64,-9.543,0.925,-11.238
66,-9.260,3.371,-9.704
68,-7.492,4.991,-7.577
70,-6.941,7.985,-3.854
72,-7.383,9.941,-2.668
74,-6.637,10.190,0.453
76,-5.742,12.832,2.141
78,-4.987,13.892,5.469
80,-2.484,14.234,7.021
82,-1.933,15.082,8.398
84,-1.618,16.874,10.390
86,0.820,15.719,12.476
88,2.175,16.509,14.261
90,2.036,16.424,16.943
92,4.175,15.656,16.815
94,5.395,16.346,19.489
96,7.179,14.940,19.170
98,6.596,14.000,19.269
100,8.305,12.446,19.926
