percent,ankle,knee,hip
0,18.738,11.272,4.412
2,16.525,13.006,4.874
4,15.640,13.409,6.919
6,11.206,14.581,8.147
8,8.904,15.709,10.491
10,6.173,16.743,10.570
12,3.937,18.849,11.499
14,0.363,18.003,12.045
16,-2.490,18.428,13.144
18,-6.311,18.321,13.393
20,-7.297,19.059,14.633
22,-10.386,17.161,15.531
24,-13.443,16.934,14.352
26,-15.798,15.904,14.534
28,-18.791,14.259,14.121
30,-19.347,11.381,12.703
32,-20.717,10.166,11.462
34,-22.658,9.060,10.289
36,-22.305,7.222,10.115
38,-22.919,3.975,8.030
40,-23.342,1.768,7.557
42,-23.441,0.849,4.731
44,-22.369,-2.841,3.194
46,-19.769,-5.166,1.079
48,-19.587,-5.582,0.935
50,-17.403,-7.760,-1.143
52,-15.174,-10.613,-3.349
54,-13.187,-12.567,-5.376
56,-9.871,-14.006,-6.545
58,-8.387,-14.024,-8.497
60,-5.527,-15.230,-9.262
62,-2.168,-16.007,-9.536
64,1.678,-17.210,-10.077
66,3.839,-16.811,-11.158
68,6.880,-17.481,-12.479
70,10.119,-15.805,-13.092
72,13.280,-14.756,-11.975
74,16.084,-13.898,-13.195
76,17.699,-13.768,-12.587
78,20.797,-11.869,-11.109
80,21.081,-10.415,-10.388
82,22.108,-7.988,-9.884
84,23.568,-7.433,-8.907
86,23.941,-5.474,-6.768
88,25.815,-2.969,-5.556
90,25.589,0.326,-4.563
92,24.117,2.703,-2.452
94,24.244,3.897,-2.340
96,23.474,6.830,-0.561
98,21.561,8.399,1.899
100,18.412,11.349,2.825
