percent,ankle,knee,hip
0,25.208,19.603,19.482
2,28.031,22.985,20.551
4,28.737,24.926,19.304
6,27.860,25.575,17.929
8,27.594,27.798,17.471
10,28.323,27.730,16.863
12,26.405,28.294,15.048
14,25.109,28.311,12.244
16,24.305,28.022,11.563
18,20.966,26.846,8.288
20,18.887,26.634,7.042
22,17.123,23.607,3.605
24,14.278,22.288,3.133
26,10.443,20.079,0.642
28,8.397,16.535,-3.081
30,3.244,14.820,-3.959
32,1.568,10.530,-6.900
34,-3.502,8.291,-8.869
36,-6.281,4.040,-10.226
38,-10.356,1.593,-13.089
40,-12.585,-2.381,-14.657
42,-14.472,-5.836,-15.811
44,-18.323,-9.513,-16.413
46,-20.302,-11.922,-17.193
48,-21.428,-16.007,-18.512
50,-24.284,-17.909,-17.173
52,-25.695,-20.110,-18.225
54,-26.488,-23.221,-17.214
56,-25.849,-24.107,-17.070
58,-27.205,-25.558,-16.029
60,-26.100,-26.287,-13.842
62,-24.076,-25.563,-12.718
64,-23.692,-27.002,-10.148
66,-21.665,-25.844,-8.260
68,-19.149,-25.974,-7.821
70,-17.271,-23.404,-5.636
72,-15.085,-22.545,-2.367
74,-11.532,-19.162,0.723
76,-9.590,-16.665,2.335
78,-4.880,-14.586,3.574
80,-1.522,-12.682,7.601
82,0.574,-9.520,9.571
84,3.817,-5.468,11.266
86,7.680,-1.935,12.866
88,11.256,1.755,14.842
90,14.357,5.599,16.742
92,17.257,7.728,18.403
94,20.648,11.103,17.478
96,23.239,14.476,19.179
98,23.872,18.006,20.440
100,25.369,20.261,20.375
