percent,ankle,knee,hip
0,22.731,11.050,27.504
2,22.628,10.636,26.828
4,24.813,11.322,26.710
6,24.296,10.153,24.776
8,23.426,7.789,24.689
10,23.976,6.850,21.551
12,23.185,6.229,20.586
14,22.210,5.330,16.693
16,21.291,3.947,13.798
18,17.773,2.217,10.889
20,17.500,0.255,8.042
22,15.172,0.777,5.667
24,12.356,-1.456,0.901
26,9.387,-2.385,-1.284
28,6.169,-4.993,-5.850
30,3.347,-4.923,-7.804
32,0.134,-5.906,-10.748
34,-1.543,-6.780,-14.412
36,-4.708,-8.126,-16.594
38,-7.500,-8.843,-19.951
40,-11.320,-9.944,-20.752
42,-13.504,-9.448,-23.493
44,-14.204,-9.550,-23.507
46,-16.443,-10.701,-24.893
48,-18.856,-10.527,-24.891
50,-19.872,-8.940,-26.474
52,-22.062,-9.464,-26.215
54,-22.500,-8.424,-24.701
56,-22.020,-7.081,-22.845
58,-22.056,-6.554,-20.983
60,-22.640,-5.960,-20.161
62,-21.038,-5.231,-18.250
64,-20.821,-3.340,-15.813
66,-17.900,-2.537,-11.491
68,-16.074,-1.134,-10.232
70,-14.114,1.241,-6.689
72,-12.059,1.443,-2.568
74,-10.930,2.618,1.280
76,-7.028,5.431,3.163
78,-4.271,6.808,6.937
80,-1.088,6.799,10.937
82,0.690,9.113,13.142
84,4.718,9.473,16.780
86,7.984,9.951,19.766
88,10.629,10.610,21.953
90,13.417,11.646,22.560
92,15.858,11.261,25.802
94,16.183,12.472,25.802
96,18.085,12.457,28.027
98,21.081,10.834,26.902
100,22.556,12.255,27.650
