percent,ankle,knee,hip
0,23.922,16.340,18.878
2,23.320,17.410,18.435
4,24.407,15.290,18.711
6,24.299,13.159,18.927
8,23.546,12.275,17.686
10,22.956,11.768,17.953
12,20.401,9.723,17.179
14,19.830,8.101,14.837
16,17.402,5.168,14.244
18,15.557,3.784,10.761
20,11.886,0.920,10.130
22,9.535,-1.236,7.617
24,6.711,-3.674,6.127
26,3.880,-4.652,3.496
28,1.363,-7.107,0.238
30,-0.355,-9.373,-2.060
32,-3.832,-10.551,-3.243
34,-5.990,-11.870,-5.821
36,-9.540,-13.762,-8.017
38,-11.467,-14.912,-10.452
40,-14.624,-16.310,-12.179
42,-16.916,-15.146,-12.319
44,-18.219,-16.228,-15.428
46,-18.775,-15.243,-16.535
48,-21.356,-15.051,-16.575
50,-21.655,-15.897,-17.126
52,-21.826,-15.293,-16.643
54,-21.123,-13.931,-18.309
56,-22.477,-12.026,-16.532
58,-20.666,-10.769,-16.555
60,-20.246,-9.783,-15.061
62,-18.465,-7.897,-15.090
64,-17.161,-4.743,-13.026
66,-14.282,-3.522,-12.120
68,-12.156,-1.809,-9.982
70,-9.957,0.802,-8.235
72,-8.888,2.481,-5.116
74,-4.356,6.115,-2.587
76,-3.126,7.424,-1.452
78,1.237,9.946,0.841
80,3.867,11.534,3.693
82,5.878,12.909,5.439
84,8.161,14.346,7.296
86,10.923,14.796,9.483
88,13.719,17.548,12.468
90,15.733,16.440,13.933
92,17.454,17.132,15.359
94,20.651,17.147,16.345
96,21.102,17.500,16.825
98,23.287,17.571,18.521
100,23.495,16.772,20.133
