percent,ankle,knee,hip
0,17.997,10.982,19.555
2,16.863,10.712,19.317
4,16.979,8.460,19.848
6,16.101,8.003,18.266
8,13.565,6.720,17.048
10,13.439,5.874,16.640
12,11.547,4.312,14.008
14,8.442,3.910,13.424
16,6.786,0.554,10.069
18,5.390,0.410,8.732
20,2.805,-0.283,5.867
22,1.450,-2.061,3.892
24,-2.118,-3.806,1.861
26,-3.617,-4.128,-0.591
28,-6.020,-6.998,-3.039
30,-6.592,-6.336,-4.592
32,-9.180,-7.856,-7.516
34,-10.696,-8.458,-10.579
36,-13.102,-9.672,-12.071
38,-13.918,-9.372,-13.057
40,-15.095,-9.071,-14.870
42,-16.085,-9.922,-15.584
44,-15.385,-10.485,-16.206
46,-15.998,-9.374,-17.063
48,-17.014,-9.841,-17.357
50,-16.290,-7.955,-18.974
52,-15.930,-8.281,-16.932
54,-14.167,-6.239,-17.070
56,-13.454,-6.299,-15.729
58,-12.878,-5.411,-15.089
60,-10.935,-3.760,-13.838
62,-9.622,-2.540,-13.591
64,-7.754,-1.448,-9.841
66,-6.099,1.074,-8.238
68,-3.254,2.854,-6.013
70,-0.506,4.163,-4.543
72,1.020,5.080,-1.723
74,4.229,6.677,-0.044
76,6.413,6.347,2.860
78,8.319,8.223,4.093
80,8.436,8.641,7.976
82,11.579,10.205,9.271
84,13.343,10.623,11.211
86,14.068,11.788,14.343
88,15.154,11.962,16.243
90,16.300,12.009,15.846
92,17.944,12.315,17.955
94,17.862,11.083,18.015
96,17.919,12.554,20.405
98,18.945,11.421,19.613
100,18.491,11.572,19.555
