percent,ankle,knee,hip
0,16.712,3.080,3.016
2,15.744,7.155,5.016
4,13.584,9.113,7.454
6,12.009,11.924,10.344
8,10.582,15.892,13.840
10,9.043,18.054,15.587
12,7.065,19.311,16.147
14,5.055,22.610,19.061
16,2.468,23.772,20.228
18,-0.432,25.522,19.841
20,-2.037,26.423,21.514
22,-4.767,25.810,22.349
24,-7.339,26.653,21.939
26,-7.778,26.312,20.957
28,-10.129,24.318,20.679
30,-12.695,23.681,19.095
32,-13.429,22.158,17.586
34,-14.471,20.567,16.157
36,-16.348,18.895,15.236
38,-16.024,16.100,12.690
40,-17.820,12.971,11.441
42,-16.705,11.667,8.085
44,-17.736,7.488,5.648
46,-15.420,4.392,2.886
48,-16.133,1.292,0.283
50,-13.950,-1.574,-0.684
52,-13.882,-4.300,-3.499
54,-11.293,-6.804,-5.557
56,-11.366,-9.619,-9.361
58,-8.756,-12.762,-11.797
60,-6.310,-16.147,-13.085
62,-5.174,-18.631,-14.774
64,-1.990,-20.255,-16.912
66,-0.389,-20.631,-16.500
68,2.807,-22.513,-18.303
70,4.987,-24.261,-19.129
72,7.424,-23.144,-18.977
74,8.797,-24.123,-19.952
76,11.613,-24.430,-19.607
78,12.372,-23.997,-18.561
80,13.568,-22.540,-17.079
82,16.450,-21.340,-17.251
84,17.336,-18.169,-14.678
86,17.984,-15.874,-12.768
88,19.302,-15.059,-10.780
90,18.741,-12.258,-9.304
92,18.820,-9.000,-7.320
94,18.902,-6.299,-4.752
96,18.110,-2.895,-2.396
98,17.370,-0.194,0.407
100,16.152,3.885,3.925
