percent,ankle,knee,hip
0,18.813,24.050,9.503
2,17.099,27.011,9.504
4,13.770,25.890,10.579
6,8.642,26.693,12.842
8,5.577,26.426,13.369
10,3.182,25.764,14.747
12,-1.415,25.283,14.260
14,-5.454,24.405,15.943
16,-7.478,22.235,15.576
18,-11.220,19.252,15.014
20,-15.221,17.995,15.310
22,-17.650,15.498,13.916
24,-20.636,12.072,14.607
26,-23.062,8.771,12.815
28,-23.568,6.827,10.916
30,-25.011,3.112,9.977
32,-27.411,-1.132,8.106
34,-27.980,-4.362,7.417
36,-27.733,-6.052,5.922
38,-26.685,-9.776,4.661
40,-27.277,-12.956,2.954
42,-26.239,-14.806,-0.737
44,-23.534,-17.301,-2.450
46,-22.537,-19.327,-4.329
48,-19.213,-22.116,-4.255
50,-17.255,-22.605,-5.811
52,-15.048,-24.059,-7.739
54,-10.241,-25.312,-9.914
56,-7.224,-25.534,-10.889
58,-3.845,-24.426,-11.079
60,-0.537,-23.619,-13.242
62,2.708,-22.652,-12.675
64,7.294,-22.253,-13.005
66,9.382,-20.891,-14.332
68,13.639,-18.077,-13.185
70,16.458,-16.243,-12.989
72,20.009,-14.032,-13.058
74,21.684,-9.855,-12.306
76,23.419,-7.375,-10.229
78,27.068,-4.473,-9.885
80,28.349,-1.647,-9.126
82,29.221,2.615,-5.951
84,30.376,5.401,-5.761
86,29.274,8.490,-4.261
88,28.886,12.169,-0.999
90,28.542,14.815,-0.211
92,27.675,16.549,1.115
94,26.526,19.427,3.684
96,23.110,22.769,6.327
98,20.921,23.508,7.156
100,19.027,24.901,7.928
