percent,ankle,knee,hip
0,19.937,16.619,16.467
2,18.933,15.493,14.581
4,18.156,13.468,12.041
6,17.497,12.886,8.970
8,15.876,9.559,6.232
10,13.181,8.280,2.734
12,10.882,5.931,-0.082
14,9.112,4.419,-3.413
16,7.867,1.363,-6.390
18,5.245,-1.184,-8.845
20,2.628,-3.487,-10.589
22,-0.292,-4.683,-13.161
24,-2.943,-8.276,-16.257
26,-4.994,-8.940,-18.195
28,-6.392,-11.435,-20.061
30,-9.065,-13.585,-21.321
32,-10.883,-14.716,-23.014
34,-12.480,-15.256,-23.593
36,-14.770,-17.086,-22.712
38,-15.479,-17.334,-22.101
40,-16.414,-17.862,-22.136
42,-17.975,-17.961,-20.608
44,-18.008,-16.734,-20.137
46,-17.549,-16.120,-19.324
48,-17.768,-17.000,-16.695
50,-17.178,-14.910,-14.664
52,-17.132,-14.197,-12.978
54,-15.767,-12.353,-9.002
56,-15.058,-10.095,-7.862
58,-12.840,-8.752,-3.240
60,-10.855,-6.940,-1.472
62,-8.713,-2.959,2.471
64,-7.237,-2.513,5.310
66,-4.510,0.069,7.871
68,-2.270,3.542,11.259
70,-1.095,4.485,14.281
72,2.664,8.626,16.355
74,4.446,9.580,17.722
76,6.513,11.019,20.337
78,9.795,13.163,21.169
80,11.261,15.772,22.340
82,12.603,16.104,24.591
84,14.584,17.050,25.130
86,16.820,19.041,25.639
88,17.093,20.055,24.928
90,19.074,20.292,24.355
92,19.999,19.369,22.728
94,20.340,19.244,22.305
96,20.793,19.368,20.103
98,19.353,18.809,19.140
100,19.117,15.977,17.436
