percent,ankle,knee,hip
0,15.100,29.812,27.859
2,16.424,31.122,26.493
4,17.521,30.515,24.468
6,17.880,28.644,24.027
8,17.458,27.887,20.232
10,18.187,24.864,17.723
12,18.969,22.146,13.899
14,17.617,20.869,11.507
16,16.836,16.070,6.786
18,16.737,13.971,4.210
20,14.979,9.700,0.192
22,12.759,6.540,-2.538
24,12.583,2.959,-6.425
26,11.271,-0.869,-10.436
28,8.725,-5.000,-12.740
30,7.199,-8.066,-17.079
32,3.492,-10.911,-19.817
34,2.340,-13.691,-22.530
36,-0.611,-17.618,-24.411
38,-2.395,-19.795,-25.926
40,-5.452,-22.166,-26.046
42,-7.296,-24.635,-27.132
44,-7.747,-25.241,-27.939
46,-9.913,-26.813,-27.367
48,-10.926,-28.385,-27.577
50,-12.351,-28.490,-26.479
52,-13.967,-27.971,-24.805
54,-15.767,-28.569,-23.687
56,-16.228,-26.566,-21.238
58,-16.057,-25.909,-19.179
60,-16.218,-22.912,-14.920
62,-16.796,-20.005,-12.853
64,-16.003,-18.566,-10.218
66,-15.527,-15.192,-5.167
68,-13.437,-11.158,-1.744
70,-12.659,-7.613,1.714
72,-10.793,-4.932,4.796
74,-10.088,-1.308,8.262
76,-7.604,2.279,11.799
78,-6.021,6.984,15.285
80,-4.320,8.858,18.583
82,-2.474,13.997,22.135
84,0.137,16.277,23.620
86,2.588,19.035,25.742
88,4.031,23.120,27.386
90,5.826,23.964,27.848
92,7.595,26.409,29.679
94,10.629,28.701,29.435
96,11.330,30.148,29.960
98,13.802,30.073,28.826
100,14.573,30.542,28.547
