percent,ankle,knee,hip
0,5.950,24.673,21.567
2,7.854,25.921,23.801
4,8.245,25.283,24.182
6,10.556,26.781,25.415
8,10.863,25.642,25.574
10,12.556,26.291,26.742
12,13.882,23.548,26.050
14,13.932,22.834,24.530
16,14.350,22.042,24.104
18,15.032,19.490,22.650
20,15.197,16.411,21.225
22,15.483,13.804,18.279
24,14.094,11.425,15.989
26,14.984,8.336,12.981
28,13.727,4.452,10.587
30,11.326,1.193,8.410
32,10.994,-0.401,4.976
34,9.395,-5.130,2.185
36,7.947,-7.367,-1.171
38,7.561,-9.810,-4.817
40,5.437,-13.194,-6.828
42,4.028,-15.375,-10.101
44,1.008,-18.151,-13.381
46,0.209,-20.243,-15.610
48,-2.982,-21.051,-17.331
50,-4.070,-23.712,-18.819
52,-5.485,-23.041,-21.382
54,-6.855,-23.281,-23.058
56,-8.571,-24.260,-22.537
58,-9.844,-23.851,-24.802
60,-11.354,-22.672,-23.031
62,-12.098,-21.646,-24.148
64,-11.655,-21.258,-22.050
66,-12.163,-18.396,-22.693
68,-13.162,-17.638,-20.185
70,-12.832,-14.153,-17.790
72,-13.195,-11.672,-17.511
74,-12.883,-8.278,-14.124
76,-11.277,-5.594,-11.712
78,-12.046,-3.054,-9.341
80,-11.145,0.945,-6.765
82,-8.874,3.218,-3.048
84,-8.063,5.578,-0.696
86,-6.777,10.112,3.845
88,-5.200,13.013,6.117
90,-3.791,15.959,8.591
92,-1.644,18.345,12.659
94,1.095,19.023,15.313
96,3.242,21.235,18.026
98,4.314,22.558,20.344
100,5.016,24.831,22.410
