percent,ankle,knee,hip
0,24.540,22.045,11.911
2,25.093,19.217,11.802
4,23.979,17.721,11.518
6,23.031,14.198,13.267
8,20.102,12.680,12.348
10,18.601,10.086,12.288
12,15.872,6.580,12.750
14,14.200,2.049,12.038
16,10.163,-0.158,12.315
18,7.844,-3.235,12.081
20,4.848,-7.304,10.961
22,2.482,-9.421,10.340
24,-1.563,-12.648,8.121
26,-4.343,-14.415,6.632
28,-6.582,-17.835,6.160
30,-10.560,-18.513,5.171
32,-12.587,-20.294,2.691
34,-15.754,-22.797,1.024
36,-18.175,-23.405,0.187
38,-19.676,-24.063,-1.697
40,-21.534,-23.930,-3.729
42,-21.673,-23.292,-4.945
44,-23.176,-23.362,-6.536
46,-23.042,-21.930,-6.448
48,-23.471,-20.723,-8.305
50,-24.153,-19.108,-8.008
52,-22.840,-16.762,-9.334
54,-21.783,-16.072,-11.070
56,-19.212,-12.248,-10.128
58,-18.567,-9.504,-11.807
60,-15.703,-6.362,-11.934
62,-13.506,-3.384,-11.075
64,-12.095,-0.956,-10.014
66,-8.394,1.664,-11.058
68,-5.534,4.493,-8.892
70,-2.298,9.335,-7.572
72,-0.912,11.013,-7.477
74,2.627,13.370,-6.537
76,6.558,16.130,-4.534
78,8.848,19.879,-3.553
80,11.218,21.441,-2.958
82,15.147,22.819,-0.013
84,17.717,23.215,-0.409
86,19.702,24.461,1.879
88,20.174,26.606,3.895
90,21.943,25.885,4.727
92,24.619,25.444,5.736
94,24.061,24.643,7.152
96,26.022,25.389,8.015
98,26.061,23.371,10.489
100,25.896,21.378,11.191
