percent,ankle,knee,hip
0,17.216,21.605,16.176
2,18.320,19.304,13.554
4,16.670,15.424,11.148
6,17.553,11.997,8.972
8,16.795,8.590,6.308
10,14.386,6.785,2.434
12,13.438,2.414,0.056
14,11.425,-2.218,-3.301
16,10.920,-5.251,-6.429
18,8.326,-8.959,-10.446
20,5.416,-11.454,-12.097
22,3.628,-14.438,-15.428
24,1.223,-18.002,-16.448
26,0.424,-22.020,-20.005
28,-1.590,-23.272,-21.166
30,-3.548,-25.517,-23.083
32,-6.313,-26.893,-22.344
34,-8.689,-27.260,-24.344
36,-10.722,-28.444,-22.796
38,-12.241,-27.648,-23.414
40,-13.025,-27.727,-23.874
42,-14.152,-27.448,-22.166
44,-15.715,-25.928,-20.076
46,-16.278,-24.301,-19.141
48,-15.242,-22.916,-17.614
50,-16.823,-20.321,-14.010
52,-16.654,-17.773,-11.790
54,-15.209,-13.303,-8.635
56,-15.045,-10.191,-6.678
58,-13.808,-6.506,-3.002
60,-13.409,-3.207,0.317
62,-11.574,0.508,3.429
64,-10.601,2.802,4.993
66,-7.242,6.375,9.101
68,-5.497,10.796,11.358
70,-3.359,13.813,14.062
72,-2.601,16.640,17.542
74,0.824,21.112,19.091
76,1.369,22.140,20.359
78,3.657,25.509,23.684
80,5.499,26.893,25.038
82,8.205,28.481,25.155
84,10.325,30.581,24.846
86,12.831,29.712,25.511
88,12.493,31.326,25.155
90,15.196,29.960,24.485
92,15.419,30.335,24.342
94,17.395,27.269,22.170
96,17.903,25.972,21.434
98,18.267,24.397,18.950
100,18.666,21.720,16.912
