percent,ankle,knee,hip
0,28.219,18.485,14.761
2,27.230,16.591,12.403
4,28.375,15.305,11.316
6,25.943,13.036,9.568
8,26.459,11.903,8.058
10,23.369,9.900,5.570
12,22.586,7.914,4.385
14,20.505,6.426,1.524
16,18.191,3.471,-0.189
18,15.326,1.306,-3.092
20,10.522,-1.248,-4.972
22,7.385,-2.122,-7.142
24,5.806,-5.717,-7.476
26,1.698,-6.934,-9.019
28,-0.996,-9.481,-10.476
30,-5.544,-10.456,-13.454
32,-8.777,-12.965,-13.164
34,-11.670,-14.265,-14.069
36,-15.088,-14.099,-14.263
38,-17.121,-15.698,-15.893
40,-20.175,-16.593,-15.475
42,-20.787,-16.315,-14.884
44,-22.674,-16.955,-14.255
46,-24.737,-16.570,-14.777
48,-25.191,-15.526,-13.645
50,-26.976,-15.490,-12.720
52,-25.245,-14.534,-10.966
54,-25.261,-12.908,-10.023
56,-25.065,-12.317,-7.124
58,-24.385,-10.328,-5.460
60,-21.759,-8.130,-4.314
62,-20.225,-6.428,-1.930
64,-18.204,-3.747,-0.983
66,-15.961,-1.416,1.507
68,-12.595,0.327,3.308
70,-9.804,2.198,6.970
72,-5.171,5.238,7.361
74,-3.565,6.254,10.699
76,0.203,8.094,11.127
78,3.315,10.324,14.191
80,7.196,11.811,14.678
82,11.205,15.265,15.385
84,13.106,16.324,16.885
86,16.357,17.697,17.486
88,19.033,18.195,16.690
90,20.680,18.322,18.092
92,23.591,18.795,17.315
94,26.265,19.754,17.050
96,27.055,19.329,16.177
98,28.275,18.028,16.493
100,27.403,17.473,14.563
