percent,ankle,knee,hip
0,20.111,16.650,14.282
2,22.926,15.980,11.341
4,24.667,17.191,9.504
6,26.722,15.296,7.051
8,27.326,15.266,4.971
10,27.495,15.344,2.891
12,26.762,14.938,-0.518
14,27.481,12.356,-1.784
16,26.018,12.039,-5.538
18,25.411,10.974,-6.903
20,23.704,9.203,-9.461
22,22.014,7.481,-12.160
24,20.119,4.246,-14.236
26,17.793,3.071,-15.308
28,15.165,0.954,-16.523
30,10.679,-0.405,-16.520
32,8.438,-2.977,-18.606
34,6.136,-3.546,-18.467
36,0.858,-6.199,-19.278
38,-1.942,-8.248,-18.430
40,-4.861,-8.757,-18.023
42,-7.020,-10.531,-18.142
44,-11.425,-10.925,-16.853
46,-13.118,-12.207,-15.831
48,-15.846,-13.029,-13.592
50,-19.314,-13.296,-11.427
52,-19.734,-14.969,-9.739
54,-22.092,-14.780,-7.377
56,-23.577,-14.327,-5.699
58,-25.099,-12.830,-2.259
60,-25.233,-13.838,0.192
62,-24.420,-12.873,2.059
64,-25.449,-10.754,5.262
66,-24.136,-8.909,7.127
68,-22.166,-7.874,9.506
70,-20.934,-7.320,11.728
72,-19.190,-4.242,12.676
74,-17.768,-2.076,15.123
76,-16.029,-1.196,16.846
78,-12.085,0.034,19.198
80,-9.946,3.384,18.483
82,-6.803,3.982,19.813
84,-2.618,6.668,19.718
86,0.683,8.231,21.142
88,4.267,9.609,20.613
90,7.313,11.740,20.533
92,10.466,12.908,19.359
94,13.223,14.299,17.171
96,15.835,14.110,17.472
98,17.502,14.847,15.985
100,19.970,15.208,13.988
