percent,ankle,knee,hip
0,13.145,6.356,25.848
2,11.473,8.667,24.812
4,10.927,10.231,22.742
6,9.872,11.964,20.541
8,9.331,13.426,17.456
10,7.241,16.389,15.461
12,7.231,17.301,12.684
14,4.156,17.228,10.038
16,3.188,18.780,7.811
18,1.364,19.337,4.521
20,-0.555,19.133,0.800
22,-1.539,19.485,-3.330
24,-2.179,19.348,-4.827
26,-4.919,18.355,-8.767
28,-4.961,18.385,-12.287
30,-7.327,16.802,-13.769
32,-7.850,15.518,-16.301
34,-9.948,13.980,-17.966
36,-10.577,10.728,-21.445
38,-11.513,9.887,-21.407
40,-10.215,6.568,-22.844
42,-12.010,4.161,-24.073
44,-11.672,3.665,-23.847
46,-11.672,0.657,-25.344
48,-10.435,-2.232,-24.876
50,-11.160,-4.396,-23.855
52,-10.139,-5.844,-22.393
54,-8.984,-8.500,-20.086
56,-7.854,-10.106,-19.000
58,-6.817,-11.399,-15.183
60,-5.640,-13.733,-13.776
62,-4.611,-15.146,-11.420
64,-3.234,-15.038,-7.657
66,-1.504,-16.749,-5.632
68,-0.070,-16.441,-1.983
70,1.373,-17.034,0.510
72,3.616,-17.334,5.053
74,4.533,-17.462,7.811
76,5.478,-16.998,10.786
78,7.558,-15.193,14.271
80,8.382,-14.072,16.902
82,10.813,-13.807,18.276
84,11.608,-11.995,21.753
86,12.661,-10.020,21.779
88,12.431,-6.746,24.671
90,13.199,-6.300,26.019
92,12.739,-2.791,25.672
94,13.330,-0.265,26.602
96,14.036,0.578,25.801
98,13.216,3.152,25.122
100,12.254,7.079,25.439
