percent,ankle,knee,hip
0,20.710,24.033,28.197
2,21.617,23.459,26.266
4,22.366,22.798,26.380
6,23.517,21.065,23.276
8,24.474,19.584,21.252
10,24.789,17.114,20.248
12,24.216,16.683,18.039
14,22.338,14.164,14.602
16,21.803,10.177,10.117
18,20.824,8.926,8.206
20,18.105,6.375,4.653
22,17.279,2.363,1.865
24,15.025,-0.705,-2.946
26,11.873,-2.932,-6.448
28,8.787,-6.073,-8.969
30,7.411,-9.027,-11.713
32,3.628,-11.589,-15.359
34,0.779,-12.873,-17.966
36,-2.248,-14.891,-20.017
38,-5.626,-17.845,-22.010
40,-8.174,-19.637,-24.742
42,-10.272,-20.392,-25.257
44,-12.512,-20.386,-27.017
46,-14.662,-21.098,-26.408
48,-16.963,-21.101,-27.151
50,-17.916,-21.960,-25.644
52,-19.556,-21.741,-24.766
54,-20.437,-20.508,-23.848
56,-20.973,-19.739,-21.355
58,-22.318,-18.305,-20.753
60,-22.215,-16.711,-18.065
62,-22.204,-14.020,-15.130
64,-21.707,-11.691,-12.247
66,-20.774,-9.823,-8.758
68,-18.216,-7.086,-5.162
70,-16.182,-3.493,-1.534
72,-14.850,-1.360,0.582
74,-12.452,1.503,3.696
76,-9.454,5.808,7.217
78,-7.185,8.173,11.893
80,-5.318,10.960,15.089
82,-1.519,14.013,17.508
84,0.712,15.620,19.889
86,4.945,17.125,22.338
88,5.893,19.047,23.721
90,9.878,20.297,25.213
92,11.553,23.016,27.460
94,15.020,23.448,28.564
96,17.812,23.509,28.845
98,18.929,23.412,28.227
100,20.061,23.691,27.201
