percent,ankle,knee,hip
0,11.393,26.481,13.191
2,12.076,26.124,15.163
4,12.154,26.598,15.619
6,12.096,24.648,17.280
8,11.870,23.841,18.194
10,11.488,21.131,20.192
12,11.388,20.014,20.055
14,10.142,18.617,20.792
16,9.441,14.158,19.943
18,8.563,13.276,19.709
20,7.656,10.269,18.826
22,7.559,6.590,17.368
24,5.428,3.048,15.571
26,4.809,0.476,14.656
28,3.339,-2.729,13.234
30,1.067,-6.519,10.581
32,0.243,-9.543,8.844
34,-0.671,-12.025,7.203
36,-1.007,-14.648,4.735
38,-3.130,-16.634,1.419
40,-4.937,-19.130,-0.047
42,-5.742,-20.769,-3.985
44,-5.674,-21.598,-5.554
46,-7.639,-24.154,-7.284
48,-8.894,-24.032,-9.740
50,-8.206,-25.260,-10.903
52,-8.258,-24.846,-12.808
54,-9.065,-22.995,-13.919
56,-9.307,-22.030,-16.154
58,-8.535,-22.098,-16.983
60,-8.569,-20.259,-17.153
62,-8.228,-17.774,-17.359
64,-9.023,-16.504,-17.617
66,-6.781,-12.791,-18.161
68,-7.699,-10.417,-17.869
70,-6.802,-7.956,-15.408
72,-5.178,-4.205,-14.748
74,-4.422,-1.840,-14.205
76,-2.691,2.248,-11.546
78,-1.132,5.474,-9.745
80,-0.940,9.172,-8.212
82,1.239,10.807,-6.103
84,2.170,14.562,-4.539
86,3.623,16.103,-1.449
88,6.081,19.634,0.331
90,7.385,21.078,2.450
92,6.893,23.692,4.568
94,8.642,24.986,7.755
96,8.436,24.987,8.966
98,9.708,27.148,12.086
100,9.934,26.242,13.133
