percent,ankle,knee,hip
0,2.906,20.919,8.094
2,4.976,19.008,11.179
4,5.944,16.046,13.949
6,7.065,14.366,17.371
8,7.457,10.075,20.491
10,9.486,8.402,22.224
12,10.022,3.897,23.320
14,12.242,0.589,26.041
16,12.040,-2.436,27.024
18,13.974,-4.428,26.960
20,13.379,-7.373,27.212
22,13.492,-10.963,28.495
24,13.269,-14.373,26.530
26,13.079,-16.327,27.039
28,13.654,-17.774,24.419
30,12.332,-20.107,23.975
32,11.566,-22.070,20.455
34,11.677,-22.322,19.733
36,10.729,-24.767,15.261
38,9.349,-24.344,13.446
40,7.080,-23.497,9.749
42,5.140,-23.422,6.380
44,5.447,-23.750,3.931
46,2.572,-22.860,0.896
48,1.291,-19.856,-3.581
50,-1.036,-18.414,-6.345
52,-1.153,-16.461,-9.768
54,-3.062,-14.450,-11.828
56,-4.336,-11.775,-15.073
58,-5.618,-8.860,-17.364
60,-7.077,-4.815,-20.257
62,-8.208,-2.140,-21.575
64,-9.453,1.034,-23.855
66,-10.949,3.595,-25.804
68,-11.807,7.813,-25.963
70,-12.214,10.483,-25.942
72,-12.734,12.658,-25.878
74,-12.066,16.381,-24.962
76,-11.218,18.606,-24.421
78,-11.625,21.015,-22.194
80,-9.941,22.600,-20.818
82,-10.490,23.043,-19.862
84,-9.171,25.894,-16.616
86,-9.034,25.582,-13.410
88,-7.837,25.668,-12.034
90,-4.926,25.540,-7.188
92,-4.440,26.528,-5.771
94,-2.011,24.460,-1.121
96,-0.610,24.323,2.041
98,-0.257,23.060,4.970
100,3.294,20.172,9.285
