percent,ankle,knee,hip
0,12.711,8.637,27.018
2,13.204,9.217,24.856
4,13.735,10.908,24.146
6,13.847,11.396,20.162
8,14.334,11.338,18.952
10,14.972,12.769,16.948
12,14.873,12.038,12.874
14,13.472,11.862,10.696
16,13.648,12.402,6.176
18,13.023,11.313,3.616
20,11.687,10.888,0.226
22,11.052,11.775,-2.952
24,8.324,10.988,-5.895
26,6.824,9.808,-10.674
28,6.261,7.891,-13.228
30,5.403,6.094,-15.900
32,2.257,6.013,-18.956
34,1.432,3.746,-20.050
36,0.178,2.410,-22.011
38,-2.754,0.888,-23.856
40,-3.966,-0.225,-24.595
42,-5.059,-2.047,-26.584
44,-6.851,-3.852,-26.620
46,-7.820,-4.341,-26.622
48,-9.694,-5.114,-25.650
50,-11.171,-6.637,-25.391
52,-11.031,-7.444,-23.895
54,-12.002,-7.655,-20.535
56,-12.537,-8.348,-18.226
58,-13.740,-9.808,-17.664
60,-13.531,-11.266,-13.120
62,-13.043,-11.202,-11.070
64,-12.399,-10.121,-8.195
66,-11.912,-10.127,-5.499
68,-11.268,-10.260,-2.205
70,-10.248,-8.765,1.136
72,-7.722,-8.040,5.637
74,-6.352,-7.147,9.725
76,-5.479,-6.178,11.236
78,-4.421,-5.395,14.066
80,-1.524,-4.889,17.604
82,0.044,-3.228,19.814
84,1.638,-1.838,23.479
86,2.813,-1.677,24.868
88,4.201,0.686,26.542
90,7.036,1.655,27.542
92,7.818,3.639,28.129
94,9.062,4.846,28.152
96,11.156,7.217,28.157
98,11.815,7.570,27.844
100,11.853,9.028,25.612
