percent,ankle,knee,hip
0,28.490,14.266,3.023
2,27.632,11.873,5.754
4,27.863,8.881,6.083
6,27.590,6.466,7.966
8,26.528,4.777,7.891
10,25.520,0.685,9.616
12,24.518,-1.925,9.904
14,23.607,-4.304,10.213
16,21.516,-7.971,11.288
18,17.739,-10.510,10.650
20,14.510,-12.303,11.735
22,11.520,-14.675,11.558
24,9.012,-16.179,10.366
26,5.018,-19.499,10.226
28,2.191,-19.692,9.563
30,-1.076,-21.716,8.347
32,-3.966,-22.994,8.420
34,-7.061,-22.058,8.404
36,-11.209,-21.637,7.192
38,-14.222,-22.964,5.076
40,-16.610,-20.549,4.499
42,-19.644,-20.282,3.338
44,-20.902,-18.791,2.473
46,-22.862,-17.414,0.315
48,-23.913,-14.477,-0.629
50,-24.994,-13.357,-1.840
52,-25.866,-9.847,-3.995
54,-26.185,-6.913,-5.079
56,-26.693,-5.911,-6.260
58,-25.204,-1.350,-6.234
60,-24.557,1.495,-7.765
62,-22.152,4.121,-8.131
64,-21.396,7.328,-7.978
66,-18.738,8.521,-8.544
68,-16.801,12.138,-8.789
70,-14.162,15.577,-8.284
72,-10.828,16.776,-9.262
74,-6.236,19.046,-8.123
76,-2.785,21.360,-7.711
78,-0.348,22.551,-8.732
80,3.285,23.586,-7.738
82,6.483,24.901,-6.970
84,9.219,25.212,-5.419
86,13.175,24.486,-4.814
88,16.072,23.719,-2.535
90,18.443,22.542,-2.513
92,21.941,22.265,-1.621
94,23.311,20.590,0.332
96,26.098,18.690,0.770
98,26.807,18.189,1.938
100,27.405,15.333,3.364
