percent,ankle,knee,hip
0,5.357,11.449,24.576
2,7.617,11.820,22.444
4,8.666,13.506,19.435
6,10.209,12.677,17.691
8,11.222,12.545,13.271
10,12.884,11.899,10.123
12,13.770,11.499,6.451
14,16.124,11.579,3.935
16,17.304,9.756,0.171
18,16.130,8.536,-3.825
20,16.486,7.918,-7.922
22,17.121,6.026,-10.608
24,16.080,5.311,-14.927
26,15.622,3.514,-16.370
28,16.615,2.288,-20.546
30,13.726,0.976,-21.684
32,12.660,-0.611,-24.529
34,11.667,-0.813,-25.333
36,9.730,-3.679,-27.598
38,8.380,-3.476,-26.751
40,6.478,-6.279,-28.166
42,5.830,-7.638,-26.898
44,3.233,-8.556,-27.308
46,1.440,-9.553,-26.924
48,-1.304,-8.619,-24.998
50,-2.236,-10.222,-21.867
52,-5.927,-10.648,-19.719
54,-6.636,-10.459,-18.039
56,-9.141,-10.136,-15.699
58,-9.855,-10.583,-11.561
60,-11.907,-9.552,-8.880
62,-13.122,-10.619,-4.001
64,-14.166,-8.875,-0.951
66,-14.861,-9.058,1.496
68,-15.614,-7.134,5.592
70,-16.087,-6.189,10.330
72,-14.764,-5.793,13.466
74,-15.887,-4.357,15.739
76,-14.053,-1.866,20.145
78,-12.882,-1.100,22.002
80,-13.526,1.351,23.705
82,-10.734,1.384,25.946
84,-10.506,4.059,27.543
86,-7.445,5.630,29.895
88,-7.158,6.142,28.742
90,-4.301,8.224,29.556
92,-3.142,8.389,29.836
94,0.035,8.878,29.114
96,1.150,11.094,27.911
98,3.665,11.980,27.370
100,4.355,11.367,25.630
