percent,ankle,knee,hip
0,31.647,17.925,11.432
2,30.282,15.383,14.739
4,30.077,14.919,16.727
6,28.510,13.187,20.173
8,25.659,10.373,22.245
10,24.055,7.999,25.583
12,21.530,6.168,25.857
14,19.119,4.669,27.673
16,14.097,1.575,28.124
18,11.819,0.827,28.651
20,7.971,-2.748,29.136
22,4.022,-5.381,28.894
24,1.205,-7.407,28.336
26,-3.359,-8.227,26.954
28,-6.707,-9.655,24.303
30,-10.309,-11.265,22.975
32,-14.100,-13.881,19.797
34,-17.690,-15.021,17.192
36,-18.887,-15.653,14.506
38,-21.990,-15.523,11.357
40,-23.634,-16.677,8.625
42,-25.881,-16.560,4.739
44,-28.392,-17.612,0.756
46,-29.317,-17.151,-2.355
48,-29.182,-15.957,-6.776
50,-28.305,-14.630,-8.515
52,-28.073,-13.910,-12.200
54,-27.307,-13.013,-15.442
56,-26.116,-9.864,-18.763
58,-23.987,-9.399,-20.397
60,-21.471,-6.108,-22.496
62,-19.829,-4.453,-24.461
64,-17.192,-3.142,-25.524
66,-13.250,-0.209,-27.668
68,-10.529,1.303,-27.572
70,-6.124,4.379,-27.222
72,-2.189,6.318,-27.861
74,2.405,7.693,-26.762
76,5.259,9.853,-24.751
78,7.970,12.505,-23.121
80,12.190,13.447,-20.826
82,16.127,14.920,-19.361
84,18.826,17.538,-15.735
86,22.128,18.557,-12.678
88,24.711,17.925,-10.088
90,26.739,19.794,-5.637
92,27.693,20.013,-3.033
94,28.639,18.183,1.734
96,30.038,18.391,5.204
98,31.182,17.117,7.447
100,30.175,17.566,10.589
