percent,ankle,knee,hip
0,17.872,3.935,8.781
2,18.157,6.400,10.072
4,16.357,8.284,9.521
6,16.737,9.571,10.749
8,15.196,12.589,12.513
10,14.487,13.203,11.437
12,12.171,13.937,13.401
14,10.109,15.266,13.596
16,9.759,17.087,12.241
18,6.566,18.095,12.234
20,4.391,18.778,12.013
22,2.867,17.107,10.873
24,1.291,17.288,11.031
26,-0.640,17.126,9.296
28,-2.745,17.007,8.832
30,-5.880,15.145,7.537
32,-7.347,15.550,6.044
34,-7.873,13.241,4.186
36,-10.808,11.737,3.691
38,-12.541,10.138,2.049
40,-12.166,8.270,1.079
42,-14.690,6.724,-1.513
44,-14.062,3.273,-2.267
46,-15.854,2.092,-4.733
48,-15.158,-0.619,-5.028
50,-14.747,-2.366,-7.192
52,-16.274,-5.172,-6.583
54,-15.124,-6.885,-8.139
56,-14.292,-7.805,-8.464
58,-13.718,-10.118,-9.693
60,-11.257,-12.142,-11.030
62,-10.559,-12.748,-9.921
64,-8.005,-13.586,-10.110
66,-6.713,-14.918,-11.663
68,-4.904,-16.529,-9.683
70,-3.625,-16.461,-9.537
72,-1.340,-16.305,-10.265
74,0.653,-16.533,-9.609
76,3.863,-15.877,-7.006
78,4.321,-15.380,-7.578
80,7.708,-14.764,-5.234
82,8.249,-12.205,-4.594
84,11.216,-12.219,-3.407
86,11.850,-9.480,-1.624
88,13.754,-8.785,0.255
90,14.010,-5.899,1.740
92,15.520,-4.028,3.034
94,17.635,-2.646,4.714
96,17.922,0.334,6.510
98,16.829,2.466,6.484
100,16.880,4.027,7.935
