percent,ankle,knee,hip
0,11.476,19.956,21.245
2,10.861,22.355,17.706
4,10.186,22.004,15.331
6,10.141,22.888,11.610
8,8.772,24.338,7.823
10,7.365,23.660,4.607
12,7.478,22.431,0.638
14,7.017,22.379,-2.216
16,5.585,21.872,-5.794
18,4.605,20.709,-9.017
20,1.451,18.924,-12.702
22,1.834,16.143,-15.657
24,-1.069,14.084,-19.829
26,-1.908,12.688,-21.317
28,-1.972,9.475,-23.172
30,-4.507,7.052,-25.612
32,-5.896,4.041,-27.560
34,-6.454,0.453,-28.840
36,-6.306,-1.191,-28.813
38,-8.676,-4.915,-28.962
40,-8.801,-7.866,-27.125
42,-8.758,-9.202,-26.440
44,-9.738,-12.209,-26.820
46,-9.466,-15.129,-24.818
48,-10.229,-17.198,-21.761
50,-8.522,-18.404,-19.187
52,-9.908,-20.529,-15.845
54,-8.091,-21.054,-14.457
56,-7.979,-22.299,-10.922
58,-6.827,-22.585,-6.225
60,-5.468,-22.657,-3.913
62,-4.837,-20.920,0.957
64,-4.458,-21.103,4.778
66,-3.586,-20.645,7.707
68,-1.309,-17.552,11.447
70,-0.515,-15.773,15.738
72,1.611,-14.901,17.084
74,3.105,-11.499,20.435
76,2.609,-9.280,23.790
78,3.820,-6.808,25.716
80,5.773,-4.911,26.734
82,6.254,-2.815,28.964
84,8.088,0.405,30.514
86,8.206,3.933,30.141
88,10.750,7.074,31.216
90,11.066,10.231,30.956
92,11.851,11.303,28.976
94,11.895,14.306,27.761
96,12.081,16.010,25.918
98,10.759,18.902,24.107
100,12.319,19.382,21.111
