percent,ankle,knee,hip
0,21.972,16.197,10.455
2,20.069,14.789,10.844
4,17.573,11.685,11.039
6,16.129,10.112,9.019
8,12.334,6.919,9.047
10,10.016,3.988,8.840
12,8.106,1.100,8.274
14,4.819,-1.969,5.948
16,1.193,-3.709,5.147
18,-2.037,-6.768,4.433
20,-6.140,-9.590,2.648
22,-8.652,-11.467,0.915
24,-11.544,-14.578,0.697
26,-15.487,-15.957,-1.278
28,-16.679,-18.410,-2.354
30,-20.124,-19.989,-3.495
32,-21.647,-20.269,-3.743
34,-21.926,-21.797,-4.708
36,-24.672,-22.151,-7.104
38,-24.548,-22.511,-6.972
40,-25.307,-20.842,-8.929
42,-24.378,-19.993,-7.937
44,-23.970,-20.060,-9.329
46,-23.452,-17.833,-9.459
48,-22.822,-16.865,-8.311
50,-19.812,-14.243,-8.692
52,-17.824,-12.056,-8.454
54,-15.552,-9.694,-7.615
56,-13.984,-8.153,-8.438
58,-10.448,-4.592,-6.820
60,-7.893,-2.620,-6.553
62,-4.523,1.086,-5.208
64,-2.063,3.528,-4.779
66,1.190,6.313,-2.656
68,5.097,9.527,-1.375
70,8.218,10.578,-1.183
72,11.370,13.831,0.022
74,14.725,15.200,2.392
76,16.857,18.201,2.717
78,19.808,18.996,3.727
80,20.181,21.718,5.636
82,22.710,22.648,6.415
84,23.973,23.869,7.754
86,25.976,22.824,9.329
88,26.399,24.038,9.058
90,26.737,24.352,11.043
92,25.987,22.900,11.350
94,25.836,22.150,10.617
96,26.487,19.874,11.488
98,24.758,19.404,11.196
100,22.249,17.152,11.257
