percent,ankle,knee,hip
0,23.289,7.936,16.776
2,21.200,9.474,15.554
4,19.736,9.305,13.986
6,17.521,11.136,11.492
8,16.004,10.261,7.953
10,13.277,10.954,6.490
12,9.296,10.896,2.373
14,5.990,10.181,-0.302
16,3.799,11.536,-2.794
18,0.329,10.800,-4.762
20,-1.951,9.653,-6.659
22,-5.218,9.619,-9.928
24,-7.712,8.274,-12.246
26,-10.087,7.442,-14.991
28,-13.697,6.758,-15.907
30,-16.343,3.764,-17.924
32,-16.874,2.744,-19.210
34,-19.615,1.563,-18.965
36,-21.789,1.838,-19.816
38,-22.927,-0.708,-21.327
40,-23.376,-1.653,-21.347
42,-23.626,-2.603,-20.167
44,-22.599,-4.744,-19.634
46,-22.529,-5.099,-18.902
48,-21.069,-5.105,-17.188
50,-21.467,-7.219,-14.669
52,-18.573,-8.482,-13.505
54,-18.450,-7.959,-11.405
56,-15.794,-8.804,-9.257
58,-12.668,-9.875,-6.280
60,-10.048,-8.336,-3.836
62,-7.879,-8.150,-1.853
64,-5.032,-8.039,1.091
66,-1.964,-9.035,3.577
68,1.413,-8.971,5.997
70,3.282,-7.151,9.661
72,6.740,-7.340,11.394
74,9.285,-4.974,14.095
76,12.919,-4.268,16.494
78,15.875,-4.775,18.234
80,18.188,-3.251,18.941
82,19.687,-1.403,20.701
84,21.030,-0.011,21.457
86,22.422,0.693,22.454
88,24.290,2.925,22.524
90,23.869,4.445,22.559
92,24.313,4.959,21.634
94,24.732,5.250,20.411
96,25.432,7.805,20.277
98,24.237,7.037,19.728
100,22.763,9.292,18.191
