percent,ankle,knee,hip
0,22.419,21.381,12.648
2,19.689,22.333,11.688
4,15.368,24.442,12.577
6,14.153,25.046,12.226
8,10.493,25.550,9.996
10,6.539,24.271,10.285
12,2.207,24.025,9.057
14,0.652,23.267,6.840
16,-4.164,21.312,6.598
18,-7.563,19.255,4.621
20,-10.037,17.793,3.717
22,-13.420,16.496,1.165
24,-15.666,14.308,0.504
26,-18.708,11.747,-1.157
28,-22.048,8.511,-3.382
30,-23.089,4.693,-3.464
32,-23.726,3.192,-5.005
34,-25.068,-0.890,-6.549
36,-27.332,-2.615,-7.323
38,-26.252,-6.814,-8.316
40,-27.015,-9.853,-9.813
42,-25.525,-11.605,-9.920
44,-24.945,-14.890,-10.920
46,-23.730,-16.790,-10.960
48,-21.267,-17.809,-10.251
50,-20.203,-20.030,-11.135
52,-17.901,-19.925,-9.966
54,-13.969,-21.285,-11.014
56,-12.080,-22.588,-10.055
58,-8.551,-22.446,-9.560
60,-5.600,-22.909,-8.754
62,-0.216,-21.334,-6.254
64,2.523,-20.149,-4.830
66,5.845,-20.414,-4.313
68,9.157,-18.723,-3.375
70,11.431,-16.163,-1.192
72,16.085,-14.354,0.181
74,18.009,-12.003,1.199
76,21.275,-9.753,3.641
78,22.546,-6.563,5.280
80,24.359,-2.577,6.712
82,26.977,-0.559,6.523
84,26.693,2.952,9.043
86,28.740,5.490,10.272
88,27.708,8.658,10.813
90,28.288,10.650,12.029
92,28.725,13.199,12.881
94,27.623,16.866,13.015
96,24.487,18.629,12.499
98,23.712,20.198,12.427
100,20.896,20.761,12.330
