percent,ankle,knee,hip
0,23.393,23.291,16.684
2,22.406,23.734,18.581
4,24.031,21.494,19.489
6,22.974,20.533,20.432
8,22.942,17.531,22.406
10,21.694,15.649,23.480
12,20.800,12.980,23.350
14,19.727,9.941,22.833
16,17.704,7.141,22.087
18,14.814,5.306,20.311
20,12.954,1.740,20.746
22,10.542,-0.922,18.837
24,7.874,-4.214,16.342
26,5.513,-6.467,15.031
28,2.021,-10.953,12.276
30,-0.811,-11.931,10.468
32,-3.713,-15.535,7.739
34,-5.077,-16.316,4.195
36,-9.077,-19.445,1.572
38,-10.310,-20.987,-1.441
40,-12.511,-21.595,-3.752
42,-14.615,-22.878,-6.207
44,-16.514,-22.943,-9.152
46,-18.679,-23.472,-10.224
48,-19.909,-22.536,-12.784
50,-20.554,-22.502,-14.551
52,-19.950,-21.650,-17.478
54,-21.344,-19.107,-17.451
56,-20.805,-17.127,-19.168
58,-21.013,-14.857,-19.860
60,-19.089,-14.124,-20.257
62,-17.642,-11.666,-21.428
64,-17.375,-8.750,-21.426
66,-15.714,-4.667,-19.768
68,-12.295,-3.092,-20.019
70,-11.384,-0.194,-18.690
72,-9.049,3.293,-17.195
74,-5.171,7.523,-14.006
76,-3.786,10.285,-13.402
78,-0.701,11.452,-10.471
80,2.871,15.003,-7.168
82,5.847,17.164,-4.717
84,7.768,19.478,-2.865
86,11.133,20.358,-0.991
88,13.905,23.342,2.446
90,15.016,24.341,4.988
92,16.565,25.197,7.329
94,19.252,25.664,9.913
96,21.328,25.066,13.086
98,20.835,24.244,15.978
100,21.613,24.038,18.001
