percent,ankle,knee,hip
0,9.200,17.833,12.244
2,10.536,17.306,13.921
4,11.010,16.418,14.227
6,11.481,16.775,16.524
8,13.306,15.727,15.489
10,13.663,14.467,17.019
12,14.024,13.455,17.789
14,13.862,11.674,17.381
16,13.013,11.790,16.567
18,14.194,8.190,15.233
20,13.634,6.449,15.759
22,12.689,4.674,14.876
24,12.836,3.142,12.603
26,10.401,0.733,12.404
28,10.547,-1.750,10.874
30,9.311,-2.887,8.454
32,7.422,-5.220,6.022
34,6.677,-6.283,4.519
36,4.371,-9.181,3.597
38,2.563,-9.835,-0.075
40,0.802,-11.034,-1.983
42,-1.148,-12.925,-3.518
44,-1.617,-13.510,-5.676
46,-2.705,-15.497,-7.792
48,-4.851,-14.469,-8.207
50,-6.205,-15.080,-10.956
52,-7.893,-15.087,-10.882
54,-8.093,-14.438,-13.441
56,-9.986,-14.486,-13.378
58,-10.591,-13.558,-15.220
60,-12.216,-12.222,-13.918
62,-12.547,-11.614,-15.153
64,-11.074,-10.388,-15.570
66,-12.444,-9.584,-15.392
68,-12.189,-7.638,-14.483
70,-10.679,-4.645,-12.717
72,-11.162,-4.267,-13.264
74,-9.687,-1.105,-11.694
76,-9.835,-0.043,-10.008
78,-8.050,3.473,-9.142
80,-6.509,5.110,-7.547
82,-4.398,6.282,-5.394
84,-4.327,8.942,-3.549
86,-2.987,10.833,-0.959
88,-0.444,11.585,1.122
90,0.680,13.909,2.738
92,3.165,15.373,4.402
94,3.190,16.318,7.948
96,5.399,16.011,8.055
98,6.681,17.354,9.995
100,8.791,17.969,12.374
