percent,ankle,knee,hip
0,17.991,8.045,9.937
2,16.841,9.854,11.029
4,14.710,9.845,11.369
6,14.161,11.728,12.882
8,11.197,11.881,12.359
10,11.088,10.756,12.244
12,8.320,11.646,11.987
14,7.036,11.081,11.353
16,3.943,11.291,11.384
18,2.399,11.841,10.490
20,-1.081,11.293,10.397
22,-2.448,9.462,9.926
24,-5.271,8.551,9.264
26,-5.791,9.112,6.814
28,-9.494,8.072,5.473
30,-9.766,6.353,5.559
32,-11.382,5.152,3.365
34,-12.900,4.426,1.972
36,-14.309,1.599,1.439
38,-14.338,0.775,0.136
40,-15.383,-0.354,-2.098
42,-16.219,-1.186,-2.938
44,-16.693,-3.562,-4.556
46,-16.555,-3.517,-5.263
48,-16.357,-5.235,-7.923
50,-15.151,-7.388,-7.284
52,-14.416,-8.229,-9.622
54,-13.329,-7.564,-9.979
56,-11.336,-8.616,-10.546
58,-9.536,-9.712,-10.939
60,-7.689,-8.839,-9.734
62,-5.920,-10.522,-10.579
64,-3.390,-10.225,-9.337
66,-1.854,-10.152,-9.554
68,-0.804,-8.295,-9.878
70,1.361,-9.489,-8.568
72,3.975,-7.716,-6.508
74,6.768,-7.461,-5.902
76,8.843,-6.687,-5.358
78,10.712,-4.743,-4.909
80,13.024,-3.760,-3.674
82,12.977,-3.768,-1.989
84,15.373,-2.177,0.154
86,16.304,-0.361,2.065
88,16.405,0.942,3.387
90,18.431,2.559,4.321
92,19.100,4.498,6.373
94,19.375,5.128,5.871
96,17.485,5.296,7.545
98,17.124,7.576,9.981
100,17.025,7.989,9.433
