percent,ankle,knee,hip
0,14.896,9.951,13.192
2,14.228,13.186,15.848
4,14.330,15.015,19.318
6,11.685,17.916,21.624
8,9.832,20.164,24.608
10,8.047,21.577,27.070
12,6.725,22.645,27.992
14,5.523,24.959,30.207
16,3.783,26.691,29.510
18,2.013,26.084,31.346
20,-1.284,27.177,31.413
22,-3.334,26.847,30.288
24,-4.336,25.747,28.694
26,-6.908,24.833,27.149
28,-8.538,21.982,25.433
30,-9.312,20.145,22.557
32,-10.171,18.234,20.625
34,-12.293,15.640,17.709
36,-13.878,13.572,15.415
38,-13.276,10.920,11.889
40,-15.167,8.316,7.071
42,-14.301,4.154,4.247
44,-14.192,1.776,1.323
46,-15.137,-1.146,-3.161
48,-14.946,-5.552,-7.258
50,-12.813,-8.465,-10.994
52,-13.089,-10.164,-14.770
54,-10.849,-14.300,-17.645
56,-9.863,-16.493,-19.006
58,-8.805,-17.476,-22.409
60,-6.610,-19.318,-25.102
62,-4.732,-21.075,-27.134
64,-2.967,-23.618,-26.779
66,-2.270,-23.333,-27.622
68,-0.050,-23.637,-27.788
70,1.622,-24.664,-29.291
72,3.622,-24.870,-28.998
74,7.155,-24.255,-26.264
76,8.102,-22.876,-24.959
78,8.860,-20.427,-23.180
80,12.051,-19.527,-21.799
82,13.031,-16.585,-19.920
84,13.026,-14.577,-16.009
86,14.775,-10.916,-13.748
88,15.907,-8.189,-8.968
90,15.870,-6.811,-6.496
92,16.292,-2.869,-1.567
94,17.448,0.709,1.306
96,16.292,3.426,5.341
98,15.664,6.445,8.495
100,14.931,9.552,11.870
