percent,ankle,knee,hip
0,1.257,15.190,7.028
2,4.015,14.880,6.432
4,7.505,12.691,7.918
6,10.948,12.119,10.096
8,13.262,11.018,10.381
10,14.595,8.482,10.691
12,17.826,7.814,10.090
14,18.655,4.318,11.327
16,21.244,3.741,10.641
18,22.789,0.770,10.591
20,23.995,-0.974,11.396
22,24.695,-1.952,10.753
24,24.504,-4.793,9.668
26,23.407,-5.383,10.593
28,23.794,-7.600,9.040
30,22.781,-9.007,7.486
32,21.718,-10.511,6.466
34,20.113,-10.681,6.859
36,17.856,-12.869,4.189
38,16.251,-12.416,4.295
40,13.745,-13.713,2.843
42,10.540,-13.592,1.138
44,8.780,-14.547,0.034
46,5.729,-13.934,-1.071
48,2.324,-12.655,-3.570
50,0.653,-12.512,-4.515
52,-2.341,-12.306,-6.205
54,-5.855,-10.085,-5.763
56,-8.707,-9.975,-7.277
58,-11.730,-7.741,-7.355
60,-13.509,-7.586,-7.555
62,-14.661,-4.470,-8.634
64,-16.481,-3.887,-9.077
66,-18.667,-1.861,-8.495
68,-20.944,1.369,-9.808
70,-22.177,2.677,-8.289
72,-22.103,5.184,-9.838
74,-23.071,6.736,-7.719
76,-21.725,8.149,-7.861
78,-21.549,10.015,-6.487
80,-21.218,10.988,-6.242
82,-18.809,13.321,-5.423
84,-16.942,14.461,-4.816
86,-16.070,14.329,-2.042
88,-14.963,14.978,-1.176
90,-11.557,16.389,-0.315
92,-9.023,16.677,1.343
94,-6.441,16.341,2.281
96,-3.808,15.873,2.960
98,-0.059,15.243,4.231
100,1.869,14.384,5.516
