percent,ankle,knee,hip
0,3.465,23.023,20.721
2,4.566,23.758,19.150
4,6.548,23.205,18.148
6,10.315,22.433,17.150
8,11.285,19.987,15.634
10,13.207,19.012,14.484
12,15.929,17.960,13.941
14,16.078,14.908,12.128
16,17.882,13.040,9.219
18,18.943,10.113,6.965
20,20.540,9.026,4.692
22,20.611,6.104,2.460
24,19.668,3.009,0.167
26,20.065,-0.159,-3.299
28,18.978,-2.333,-4.980
30,17.959,-5.934,-7.857
32,17.125,-8.621,-8.421
34,16.345,-9.498,-11.473
36,15.616,-13.109,-12.506
38,13.273,-15.628,-15.160
40,11.552,-15.697,-15.152
42,9.807,-17.323,-15.891
44,7.482,-20.258,-17.141
46,4.438,-19.934,-18.487
48,2.407,-20.180,-17.797
50,-1.542,-20.460,-17.110
52,-2.398,-20.823,-16.812
54,-6.159,-21.119,-17.785
56,-7.220,-20.509,-16.717
58,-10.253,-19.229,-15.007
60,-12.459,-17.111,-13.156
62,-12.912,-16.079,-10.628
64,-14.465,-14.143,-8.909
66,-16.809,-11.163,-7.496
68,-17.585,-9.643,-5.809
70,-18.799,-5.469,-2.823
72,-18.305,-3.598,-0.235
74,-17.946,-1.628,2.768
76,-17.859,1.353,4.831
78,-17.771,4.389,5.809
80,-16.000,7.315,8.247
82,-16.645,9.865,10.913
84,-14.698,12.571,13.467
86,-12.103,15.299,14.593
88,-11.963,15.965,16.833
90,-9.736,17.710,17.936
92,-7.218,19.253,18.916
94,-4.964,20.910,20.096
96,-3.145,23.030,19.994
98,0.852,22.631,20.438
100,2.583,22.896,19.598
