percent,ankle,knee,hip
0,16.681,17.775,12.629
2,14.476,15.942,15.846
4,13.693,15.268,18.015
6,13.085,12.785,20.602
8,11.400,12.170,23.212
10,10.227,8.846,24.207
12,7.446,8.094,25.452
14,5.961,5.181,25.213
16,3.914,2.526,27.096
18,1.851,0.885,26.745
20,0.458,-1.696,26.291
22,-2.520,-4.571,25.143
24,-4.131,-6.197,23.750
26,-6.143,-7.849,23.147
28,-8.636,-10.958,21.520
30,-10.072,-12.281,18.802
32,-10.737,-12.804,15.872
34,-11.494,-15.410,13.265
36,-13.207,-16.035,11.555
38,-13.888,-17.051,8.602
40,-15.606,-18.200,4.273
42,-15.647,-16.728,1.857
44,-14.983,-18.414,-2.435
46,-15.052,-17.666,-4.668
48,-15.078,-16.271,-8.137
50,-13.830,-15.486,-10.625
52,-13.487,-13.539,-13.461
54,-12.067,-13.723,-16.667
56,-10.305,-11.615,-19.436
58,-8.704,-8.871,-19.612
60,-7.019,-7.952,-22.759
62,-5.569,-5.043,-22.634
64,-4.055,-3.751,-23.548
66,-2.246,-0.369,-23.717
68,-0.800,1.472,-24.102
70,2.092,4.134,-23.370
72,4.260,5.222,-23.154
74,6.582,9.383,-22.182
76,7.970,10.873,-19.886
78,9.022,11.487,-18.158
80,10.553,13.995,-15.998
82,12.175,15.963,-14.485
84,13.260,16.875,-11.013
86,15.277,17.685,-8.540
88,16.324,18.982,-5.887
90,16.217,18.713,-3.436
92,17.394,19.180,1.469
94,16.660,19.022,3.945
96,17.497,20.006,6.225
98,16.662,18.246,10.543
100,16.739,17.299,12.197
