percent,ankle,knee,hip
0,6.315,21.874,13.813
2,6.067,20.577,15.118
4,8.717,20.445,15.771
6,9.772,19.291,14.906
8,10.111,18.451,15.489
10,11.244,16.820,15.842
12,12.283,14.289,15.359
14,12.585,12.727,14.018
16,12.393,11.320,13.740
18,12.834,9.200,11.712
20,12.637,5.473,10.974
22,13.477,2.878,9.126
24,12.791,1.409,7.343
26,12.122,-1.024,5.207
28,10.657,-4.199,3.645
30,11.205,-7.684,2.371
32,9.231,-10.109,1.349
34,8.479,-11.834,-1.796
36,6.385,-12.628,-2.589
38,4.869,-15.506,-5.813
40,3.162,-17.276,-6.644
42,2.739,-16.732,-7.663
44,0.362,-19.478,-10.306
46,-0.787,-19.973,-10.838
48,-2.688,-20.058,-11.866
50,-4.066,-20.164,-12.273
52,-4.373,-18.212,-13.833
54,-7.161,-18.966,-13.047
56,-7.261,-17.008,-14.144
58,-8.803,-16.126,-13.407
60,-9.532,-14.897,-13.124
62,-11.235,-12.884,-12.829
64,-11.729,-11.458,-11.151
66,-11.050,-7.882,-10.481
68,-10.532,-7.174,-9.869
70,-11.991,-3.832,-8.531
72,-10.517,-1.700,-7.234
74,-11.244,0.922,-4.639
76,-10.322,4.519,-3.180
78,-9.355,6.854,-2.413
80,-9.221,8.150,0.238
82,-7.951,12.138,2.488
84,-5.483,13.323,3.813
86,-4.969,14.510,4.817
88,-3.300,16.413,7.443
90,-2.663,18.322,8.516
92,0.102,20.274,10.241
94,1.346,21.200,11.752
96,1.571,21.179,13.358
98,3.314,20.817,13.927
100,4.796,20.738,14.277
