percent,ankle,knee,hip
0,15.672,10.028,25.373
2,15.251,8.800,25.235
4,16.302,7.911,26.948
6,15.401,6.720,27.400
8,17.093,5.691,27.731
10,16.106,5.234,26.645
12,15.325,4.183,26.047
14,14.610,4.168,24.443
16,14.472,1.403,22.655
18,13.401,0.199,20.205
20,11.641,0.419,17.894
22,10.294,-2.561,16.472
24,9.013,-2.630,13.195
26,7.494,-4.570,10.633
28,5.399,-5.674,5.980
30,3.542,-5.169,3.331
32,0.071,-6.337,1.144
34,0.118,-7.597,-3.279
36,-3.051,-8.287,-6.771
38,-4.535,-9.235,-9.773
40,-6.766,-8.202,-11.350
42,-7.121,-9.454,-15.299
44,-8.938,-9.300,-16.469
46,-11.007,-9.272,-19.119
48,-12.368,-8.443,-21.066
50,-13.442,-7.258,-22.607
52,-14.342,-7.804,-24.743
54,-14.516,-7.011,-25.437
56,-13.588,-5.488,-24.690
58,-14.174,-5.484,-24.670
60,-13.283,-2.764,-24.070
62,-12.960,-3.072,-23.321
64,-13.965,-2.081,-23.267
66,-11.202,0.094,-21.057
68,-11.532,0.443,-19.569
70,-9.579,3.300,-16.873
72,-8.347,4.465,-14.303
74,-7.042,4.712,-11.819
76,-5.435,6.595,-7.888
78,-2.915,6.174,-5.605
80,-1.874,7.453,-0.881
82,0.609,8.972,0.988
84,3.280,8.822,5.782
86,4.744,10.568,8.436
88,6.281,9.617,11.782
90,9.280,11.506,13.643
92,9.791,11.804,17.697
94,11.170,11.691,18.847
96,12.527,9.817,20.945
98,13.608,10.834,23.495
100,15.170,9.231,24.241
