percent,ankle,knee,hip
0,22.002,14.120,5.197
2,21.642,11.973,6.728
4,20.648,10.026,7.532
6,19.694,8.227,8.601
8,18.273,6.186,9.946
10,17.946,4.392,10.700
12,16.299,2.844,12.121
14,13.658,0.367,12.878
16,11.521,-1.376,11.708
18,9.449,-3.032,11.944
20,6.537,-5.971,13.755
22,3.411,-7.759,12.700
24,1.312,-8.776,13.415
26,-1.411,-10.791,11.676
28,-3.936,-11.449,11.907
30,-7.231,-12.075,11.310
32,-8.578,-14.718,10.199
34,-10.787,-14.659,8.703
36,-12.411,-14.757,7.698
38,-14.213,-15.456,6.849
40,-15.717,-14.547,5.182
42,-18.294,-15.012,4.293
44,-19.533,-14.301,1.910
46,-19.080,-14.409,0.414
48,-19.805,-12.360,-1.765
50,-20.745,-11.502,-2.757
52,-19.204,-10.183,-4.536
54,-19.906,-7.806,-5.451
56,-17.332,-7.386,-7.271
58,-16.664,-4.715,-8.319
60,-14.626,-2.868,-8.473
62,-14.555,-1.684,-8.909
64,-11.942,2.122,-9.094
66,-10.467,3.982,-9.559
68,-6.385,4.661,-10.561
70,-3.872,6.393,-11.627
72,-1.994,9.968,-10.342
74,0.674,10.437,-10.314
76,3.421,13.221,-9.466
78,5.678,14.480,-10.647
80,8.849,15.659,-9.299
82,11.410,15.166,-7.877
84,13.684,16.703,-6.225
86,14.873,17.385,-5.368
88,17.043,17.551,-4.706
90,17.752,17.727,-2.377
92,19.797,15.877,-1.698
94,21.147,15.909,-0.767
96,22.439,15.467,2.296
98,21.138,14.100,3.785
100,21.888,12.747,4.952
