percent,ankle,knee,hip
0,24.815,29.155,16.970
2,26.201,29.591,17.606
4,27.487,27.166,19.373
6,27.144,26.540,19.814
8,27.412,25.612,18.473
10,26.654,23.219,18.452
12,24.553,21.588,19.006
14,23.973,20.176,17.978
16,23.037,17.109,17.676
18,20.331,13.226,14.645
20,17.426,10.098,13.035
22,15.129,6.900,11.389
24,12.836,3.917,10.859
26,10.175,1.259,8.843
28,6.405,-4.046,6.218
30,2.751,-6.839,4.760
32,-0.544,-9.026,1.722
34,-4.310,-13.624,-1.215
36,-5.805,-16.212,-2.999
38,-10.224,-19.273,-5.794
40,-13.426,-21.435,-6.426
42,-14.751,-22.560,-8.708
44,-18.130,-24.274,-10.814
46,-20.670,-26.124,-11.603
48,-21.285,-25.380,-14.004
50,-23.362,-27.357,-15.515
52,-24.979,-26.392,-15.608
54,-25.553,-25.137,-17.656
56,-26.038,-26.095,-17.012
58,-24.880,-24.489,-16.828
60,-24.742,-21.580,-16.240
62,-22.604,-20.345,-16.189
64,-22.141,-17.829,-15.509
66,-20.917,-14.782,-14.305
68,-17.851,-12.067,-12.623
70,-16.803,-8.533,-11.197
72,-13.846,-6.118,-10.014
74,-10.369,-1.269,-8.034
76,-6.866,0.865,-6.259
78,-3.314,4.733,-3.841
80,-1.347,9.309,-2.474
82,2.408,11.531,-0.308
84,5.617,14.200,1.790
86,8.163,18.577,4.429
88,10.995,20.159,7.611
90,14.173,22.604,8.571
92,17.702,23.999,11.292
94,19.286,26.811,12.499
96,21.067,27.787,14.463
98,24.144,28.873,15.197
100,26.038,28.699,17.498
