percent,ankle,knee,hip
0,5.110,24.416,11.458
2,8.230,21.634,11.587
4,9.616,20.393,12.581
6,11.994,16.350,13.440
8,12.485,12.705,14.142
10,14.056,10.615,12.714
12,16.153,6.974,12.579
14,18.214,2.239,12.669
16,18.648,0.369,12.753
18,19.858,-3.921,11.178
20,19.646,-6.768,10.525
22,19.689,-10.915,9.356
24,18.326,-14.658,8.531
26,19.315,-16.457,6.183
28,18.206,-20.556,5.004
30,16.306,-23.138,3.736
32,14.842,-24.108,1.409
34,14.661,-25.249,0.645
36,12.887,-26.293,0.046
38,10.996,-28.259,-3.401
40,9.008,-28.422,-3.572
42,6.433,-28.131,-5.007
44,3.323,-27.723,-6.030
46,0.753,-26.142,-7.825
48,-1.791,-24.548,-9.528
50,-3.412,-21.961,-9.921
52,-4.707,-20.653,-11.178
54,-6.706,-17.306,-10.865
56,-8.693,-14.422,-11.902
58,-11.042,-10.777,-11.877
60,-12.644,-8.567,-11.564
62,-13.406,-4.211,-11.720
64,-14.604,-1.155,-11.082
66,-15.884,1.781,-10.990
68,-17.103,5.804,-9.735
70,-17.743,9.354,-7.992
72,-18.099,12.303,-6.560
74,-17.854,15.812,-6.126
76,-16.711,19.672,-5.342
78,-15.187,21.804,-3.077
80,-14.368,23.642,-2.471
82,-13.885,26.933,0.574
84,-11.995,27.370,1.669
86,-11.057,29.529,2.576
88,-7.543,30.424,3.596
90,-6.543,29.529,5.338
92,-4.273,30.121,7.499
94,-1.654,28.538,9.431
96,0.637,28.606,9.666
98,3.449,25.596,10.322
100,5.231,25.509,12.133
