percent,ankle,knee,hip
0,1.901,18.009,13.192
2,4.060,16.687,10.050
4,5.938,16.911,9.191
6,8.448,14.190,8.250
8,12.313,14.383,5.568
10,12.725,12.154,4.958
12,14.931,10.604,2.630
14,18.327,7.621,1.019
16,18.471,7.036,-1.089
18,21.127,3.584,-2.477
20,21.221,2.637,-4.610
22,21.809,0.787,-6.733
24,22.403,-2.094,-8.820
26,21.924,-3.705,-9.235
28,22.872,-5.561,-11.171
30,20.526,-7.788,-12.190
32,19.629,-10.262,-11.903
34,18.239,-11.785,-13.144
36,18.333,-12.701,-14.238
38,15.337,-14.533,-14.403
40,13.989,-14.275,-13.365
42,11.350,-16.259,-14.563
44,9.341,-15.789,-13.165
46,5.228,-16.983,-12.954
48,3.730,-15.982,-10.891
50,0.552,-15.902,-10.194
52,-1.540,-15.024,-8.436
54,-5.317,-13.951,-6.615
56,-6.013,-12.253,-5.114
58,-9.580,-11.885,-4.108
60,-11.595,-9.515,-2.974
62,-13.991,-8.896,-0.220
64,-15.110,-6.871,1.513
66,-16.457,-4.742,3.358
68,-18.802,-2.533,5.504
70,-20.370,-1.157,6.590
72,-19.898,1.613,8.477
74,-20.583,3.946,10.564
76,-19.646,5.963,11.639
78,-20.299,7.035,12.383
80,-19.270,10.148,14.083
82,-17.928,11.453,14.444
84,-17.731,13.844,15.293
86,-16.100,14.275,16.107
88,-14.137,16.147,15.986
90,-11.133,16.725,15.966
92,-8.834,18.075,15.432
94,-7.344,18.204,15.589
96,-5.035,18.906,14.193
98,-2.486,17.658,12.668
100,0.641,17.469,12.551
