percent,ankle,knee,hip
0,19.277,12.401,2.742
2,18.923,11.583,7.565
4,17.670,10.135,10.749
6,17.823,9.471,13.570
8,17.746,9.044,15.575
10,14.986,6.360,19.276
12,15.102,5.770,22.883
14,13.786,2.681,24.369
16,11.280,1.891,26.990
18,9.710,-0.009,28.440
20,7.463,-0.543,29.243
22,6.623,-3.008,29.307
24,4.016,-4.011,30.378
26,1.126,-5.657,29.250
28,-1.584,-6.341,28.327
30,-3.446,-7.704,27.375
32,-4.961,-10.374,26.500
34,-6.982,-10.232,24.251
36,-8.500,-10.554,21.491
38,-10.293,-11.774,19.474
40,-12.947,-10.987,15.785
42,-13.423,-12.831,11.961
44,-14.637,-11.257,8.706
46,-16.389,-11.978,6.990
48,-16.633,-10.940,3.427
50,-15.942,-10.377,-1.981
52,-16.530,-9.118,-4.304
54,-17.126,-8.146,-7.475
56,-14.721,-7.150,-11.827
58,-14.917,-5.106,-13.689
60,-14.742,-3.786,-17.211
62,-12.368,-3.113,-19.674
64,-10.831,-2.096,-23.149
66,-9.894,0.960,-24.730
68,-7.219,2.192,-26.414
70,-5.657,3.876,-27.633
72,-3.007,4.181,-28.295
74,-1.716,6.958,-27.319
76,0.128,7.556,-27.392
78,3.327,8.568,-26.091
80,5.807,10.459,-26.062
82,6.278,11.755,-23.912
84,9.282,11.492,-22.758
86,11.706,13.320,-19.375
88,12.538,13.990,-15.994
90,13.557,14.882,-14.054
92,15.904,13.168,-11.687
94,16.988,13.222,-8.256
96,17.365,13.105,-3.325
98,18.430,12.376,-1.354
100,19.372,13.343,2.867
